X0,X1,X2,X3,X4,X5,X6,y
5.830606231778970860e-01,1.242912726235449739e-01,-4.727070095143879880e-01,-1.352657109070962482e+00,-1.735236860005897608e-01,1.864457376599494287e+00,-4.836120642772330780e-01,3.709751027881493357e+00
-6.412228200753937735e-01,-2.406620838465261536e-01,-2.128687791347454450e-01,-5.591749709035017668e-01,6.432376166582425281e-01,3.257932309843085128e-01,1.182870829094004428e+00,1.754413746583195044e+00
6.015103705034290371e-01,1.864843702657361102e-01,-2.103066262422772947e+00,1.971473288163827497e-01,-6.531297625640384297e-01,1.077727857887004870e+00,7.343992029364772300e-02,-1.245752309157203808e+00
-7.626178330673742956e-01,-5.432405840013286857e-01,-1.201487025901355032e+00,-5.475471302796516282e-01,3.151868230686771244e-01,1.178823567156819685e+00,5.198559561360953651e-01,1.955763139361718084e+00
8.096958119272332777e-01,8.911053538743683999e-01,-3.236265249187901261e-01,1.453145863117965009e+00,-1.351706779609732623e+00,1.233824352217001569e-01,-5.257552656293943416e-01,-3.513464369480443494e+00
-1.965445439398963545e+00,1.658994662763905836e+00,-1.997691447119374963e+00,6.893502450652830849e-01,1.793175043379249933e+00,-2.031234163486840827e-01,-1.153716530653624284e-01,-2.010877184995560452e+00
-1.898783127373669499e+00,-2.498070004557510215e-01,1.450918342158956875e+00,-5.221194467667968908e-01,-9.743989702371229633e-01,-2.315749959958953497e+00,1.285678591938591797e+00,-2.646545125812015620e+00
4.117884010391811844e-01,-3.020195569665504176e-01,1.042783863735028849e+00,-5.306813746946923427e-01,-3.340185405463366730e-01,2.124020898332972251e+00,-8.962656754194701092e-01,4.835807753707620726e+00
2.903323756614072937e-01,2.235234891148709657e-01,9.744204097665573605e-02,6.273750474869293874e-03,-1.306660704567422338e+00,-1.375009142275007146e-01,-2.424709643126959357e-01,-1.713498707743252192e+00
-6.689244418175059881e-01,-8.335399688246282190e-01,-1.001722259297434414e+00,-8.094268827316043469e-01,4.090959660420236399e-01,3.645624303203102295e-02,1.655497492990012365e+00,7.387624991186982903e-01
6.033328906875697895e-01,-5.950585495962507077e-01,-5.391156439763461483e-01,-1.729718136089134495e-01,-3.500211280914798939e-01,3.694036815516788148e-03,1.941196640378419769e+00,-3.349809579187112418e-01
-1.519787251427180963e-01,1.319969898411032794e-01,-1.191636826127025595e+00,-1.500546608150760131e+00,-1.356415985241437860e-01,-4.172858462607857422e-01,2.017042188421170612e-01,-5.504621056386910238e-01
1.356988016782274098e+00,-5.104644638389551625e-01,-6.845884007391703774e-01,9.784981624319069038e-01,-4.356794121681341059e-01,5.751497481475611323e-02,-1.056795090211920946e-01,-1.826285723309431619e+00
1.879184857865311864e+00,-1.683136210861713167e+00,-8.209057347610151378e-01,6.507925992275744864e-01,1.160096095926253401e+00,-1.029068521992587915e+00,1.178840979692946878e+00,-9.336665077943380187e-01
-4.710356637779712918e-01,-7.262614001082653425e-01,-6.301250449638051698e-01,3.538303680376655991e-01,4.846062722598041272e-01,-8.747795369288794420e-01,2.059638278512758436e-01,-1.502992985816121729e+00
-3.820916026088764239e-01,-1.192777376702420344e+00,1.691786349237599074e+00,-9.675191513368931462e-01,1.025404971349765243e-01,-1.164863621971238716e+00,-4.313938080127645569e-01,1.228216606291383517e+00
9.087194088742722720e-02,1.613954944804247282e-01,-1.023756604047454610e+00,-1.198730739212985064e-01,3.499460591437106305e-01,1.484177747647720924e+00,7.981523225223099427e-01,1.992286209580757417e+00
1.072882036288987040e+00,6.330242336360266675e-01,-6.671145944507815839e-01,-3.283673644794259938e-01,9.065304232535175144e-01,-6.874261218805503004e-01,-1.121349891516030928e+00,-9.501933638152620931e-01
-4.377743262794019097e-02,-1.817995363551381249e+00,-7.824211849481513825e-01,-1.139548373688692440e+00,-4.124963773371527198e-01,1.312341966807142546e+00,2.319184937335789787e+00,3.270572829366665157e+00
5.930508135014946891e-01,-9.606293131495430293e-01,7.311006078306432343e-01,4.204918676353459062e-01,-6.023681610166442546e-01,8.810771081991312093e-01,-4.835637288224787778e-01,1.532460248715646234e+00
-5.794446674240172346e-01,5.737091110101641411e-02,6.854624289133425252e-01,-3.683180328047599983e-01,3.552202637820851550e-01,-1.829422658596301599e+00,2.922789560255019681e-01,-1.330847324170906010e+00
-4.784403314256968076e-01,-5.229201708531344694e-01,-2.525789747300610788e+00,-1.449202468392037035e+00,-1.745546160614355413e+00,6.054537809600474274e-01,-9.219314475262151420e-01,-1.724602680337624871e+00
2.733193276122485860e-01,6.589093176992135703e-01,-5.464156563962456747e-01,-1.027458576559137748e+00,1.210510112991454168e+00,2.619413765333712951e-01,-1.232683495497631121e+00,1.565248344836778216e+00
4.804152325397880174e-01,-6.638188482734501683e-01,4.648918633351360463e-01,8.261752626933526189e-01,-8.169387255259308311e-01,4.916404165235683243e-01,-3.011450075362947842e+00,-3.230617067142928511e-01
5.471280587458053901e-01,-1.960057115274076001e+00,2.525554845794217851e+00,3.541624376964873089e-01,-6.135474771313906839e-01,1.133280234806423037e+00,-7.844451346214244003e-01,4.325824705018270322e+00
1.191751500308860096e-01,-2.849065849703319997e-01,1.177640656810188032e-03,-5.595446817469724721e-01,4.381398003239878047e-01,-7.398498245807111351e-01,1.125205588474382096e-01,-1.457267595147624661e-01
6.284934755463820188e-01,-5.955042620233842454e-01,8.356246674808331942e-01,4.857233609763585980e-01,-2.955232858352946912e-01,-5.139954642058103262e-01,-4.879491308870755051e-02,-6.594161743420593469e-01
-4.528482940413179336e-01,-5.138307537288068216e-01,-1.326914873493330871e-01,-2.122380388431559517e-01,1.067772423311324215e-01,1.419786986099789594e+00,9.117715745587862131e-01,2.860654037215266676e+00
8.495599853376553101e-01,5.173160653654066410e-01,-6.037885031099060607e-01,-1.060661504805896937e+00,-2.275635646646800292e-01,1.186158483496090099e+00,1.199196890930934289e+00,1.978219859012982917e+00
-1.458021536773777660e+00,-1.774146102933016556e+00,1.674860227774376487e+00,1.425013505932209101e+00,-6.265618063976750030e-01,-7.721766254887425796e-02,4.998884670470352815e-02,4.161265379346206772e-01
1.103184916107294855e+00,-4.879763564931272612e-01,5.917901516494695757e-01,2.737782144923442962e-01,3.006312921505879254e-01,1.054016571869703878e+00,1.466587573603300720e-01,2.638878672319427743e+00
-1.281321870511801242e+00,9.024046813512089926e-01,-4.870478663062788871e-01,8.978117352621887148e-01,2.647491605972213669e-01,-9.780268280270532077e-01,2.550502325213576671e-01,-3.161456615613104759e+00
-6.350346206198310695e-01,2.702169494867286414e-01,-4.042926541081074410e-01,1.010050509884930392e+00,-7.117269482455742535e-01,-3.676326830807317703e-01,-6.998817399445487197e-01,-3.137445740194324983e+00
-7.938981768211026413e-01,-2.697532851880289351e-01,2.142077138139479309e-01,5.607223898956822383e-01,5.103865717653414263e-02,-4.550816031075431978e-01,-1.559083638041669495e+00,-8.302912915746305522e-01
9.421281407345921677e-01,-5.076193100640639111e-01,4.007325947562364599e-01,-1.065107461703010516e+00,1.514221867297921742e+00,6.915553913344397730e-01,-8.886527469348778352e-01,4.219578477701045216e+00
3.480651556550005687e-01,1.342735794120916815e+00,-1.766208884722870187e-01,-1.701301367046039292e+00,4.568132964368454285e-01,1.847409304843918187e+00,-1.597229627294979526e+00,4.274773670408995585e+00
1.024826610694763662e+00,-2.328555527723943086e-01,-9.116747777088853033e-02,1.917348796423032631e-01,1.231920562817163251e-02,8.627878073942587545e-01,-1.164566627256864439e+00,1.265378945661643106e+00
-8.603980226964796918e-02,-9.355854086107028289e-01,-5.107120951864065894e-01,2.972574292632735204e+00,-8.459533387673658922e-01,4.488550253600883666e-01,3.063224444694511162e-01,-3.144774280390720378e+00
-1.919951186918450459e+00,-1.147217317530637937e+00,-1.816210932219822993e+00,-1.528776424316427573e-01,-1.314652174151841768e+00,-8.972527922939801392e-01,-1.535129112812960273e+00,-4.160922683537246591e+00
6.731945530266345568e-01,5.968648171204535835e-01,1.486356501973662647e+00,-1.758742359259139465e-01,7.380884815139209243e-01,1.129600273769411745e+00,2.092040374967930827e+00,4.253423844929219655e+00
-1.249551635950327144e+00,-8.103416662304053775e-01,-9.809568219430948588e-01,-1.386628310688692967e+00,7.144413996742288164e-01,7.281333770033716624e-01,-1.397813851893563886e+00,2.773310332159125480e+00
-1.085724564757998722e+00,3.136991617981041425e-01,-4.917046991442157178e-01,2.290124920510993034e-01,-1.690760182173529080e-01,1.060016439262168264e+00,1.126708856384476487e+00,7.758776227947266069e-01
-1.829849284443152868e+00,1.356284993725180410e+00,-4.818120755895088925e-01,-1.134032470770115930e+00,6.029065332890343187e-01,-9.796984254453097174e-01,-1.257239116852285621e+00,-1.075158978749797045e+00
-3.449713982669705414e-01,1.361196247658805092e+00,-1.817913224757062185e+00,-1.041323287902233607e+00,-1.691546557215760860e+00,-1.204730146636418198e+00,-1.485609100308348807e-01,-5.273684328613488681e+00
-1.319788829524705331e+00,3.103775200636660347e-01,1.058197482172166387e-01,7.222048117230964737e-01,1.920035434712311639e+00,-9.884736390729140787e-01,-4.809367057187921568e-01,-1.289040585747003587e-01
-6.043046112808279080e-01,-4.521661262575570883e-01,4.033623831482277544e-01,5.998376899771443727e-01,-5.059605094602119824e-01,1.331703742574392280e+00,-2.716373364706849425e-01,1.830041842626003445e+00
-1.158877789290562593e-01,-8.899123073931661798e-01,6.679753355424747907e-01,7.457116224752653455e-01,2.803369407435740961e-03,-2.153009802738898859e+00,-2.438513601248427920e-01,-3.355541998301849294e+00
5.932740598510437557e-01,-4.172853559715104521e-01,-9.672805085973520955e-02,5.125561931578213049e-01,-1.819392066281489972e+00,7.947061704225460987e-01,-1.893698474483243910e+00,-1.245591745898578351e+00
9.553976042427515802e-02,5.749597171663188844e-01,-5.019481048807020729e-01,4.671493010937334267e-01,4.938599588913576977e-01,-5.317320861798303655e-01,-4.243785884587370494e-01,-1.518647290955388307e+00
8.038925576717753652e-01,3.064733321188819470e-01,6.004891077667645627e-01,4.108361569817672310e-01,-5.693288587111620114e-01,-1.056969464532290015e+00,-1.021383518530686096e+00,-2.331973477104615444e+00
-1.335950176070203055e+00,-2.008813736142189832e+00,-5.900245428919258517e-01,-9.008140823932605512e-01,6.433315145680415514e-02,-2.282835568500503898e-01,3.731490817129244353e-01,9.119691510135091717e-01
1.125830269812454931e+00,-9.809308911038180367e-01,-2.502431589818016611e-01,-3.807360332901138511e-01,-8.735687005905115043e-01,-1.193008708937176365e+00,5.964869941978188927e-02,-2.290766534956901967e+00
2.635598382876175871e-01,-2.772783505443891516e-01,5.623565268593742061e-01,3.118094369506030361e-01,1.011663195272929583e+00,4.326259918164588464e-02,1.531918591655727357e-01,1.490998937338718022e+00
1.120795638788236293e+00,-4.316157308694990591e-01,4.620476352125796327e-01,9.953449320253113797e-01,9.026613873972708646e-01,8.318435841868139224e-01,6.250778900797062665e-01,1.988935508845748101e+00
-2.821092699345968402e-01,9.844398229225824748e-01,-5.028697927790395372e-01,-4.201588367582121952e-01,-2.123310203452092870e-01,5.420585474967836159e-01,1.609506870053343919e+00,9.877470014632863671e-02
1.321287124958520520e+00,1.274390716401517354e+00,6.918278249961343773e-01,1.555986955770850833e-01,-8.674961159980376646e-01,-5.831598081293464242e-01,1.398612938234504166e-01,-2.050008115712713685e+00
1.707180157544210264e+00,5.786142628133413846e-01,3.728953192089072832e-01,5.815973769916348290e-01,-1.340220812714400633e+00,-6.601788486563873182e-01,5.164952674091158880e-01,-3.304353243402316842e+00
1.023621929685402998e+00,-5.930736896572462724e-01,5.589791338045052571e-01,-1.882385901202706879e+00,5.044417860912748797e-01,1.427665788796068869e+00,-2.000416934024424886e-01,5.404395745992854216e+00
-6.150119142208296807e-01,2.675445919686756380e+00,4.964533831611431941e-02,1.383561045255298438e+00,-6.494459068408786617e-01,-1.188295254835605830e+00,-1.529466335446363345e+00,-5.175347507385406942e+00
9.960830314379311989e-01,-1.657595145582395180e+00,-1.995526817691164023e+00,-6.133441464907165575e-01,-3.884783149974408989e-01,-2.753674413743099625e-01,-1.240111169448063100e+00,-1.740298750258033378e+00
-8.072506446914022860e-01,5.713699583153017403e-02,-1.932692548965775359e+00,9.799667969633810150e-02,6.059405171917763289e-01,1.373269958160507009e+00,4.556941535592350934e-01,9.853870120943595268e-01
1.157427158740078621e+00,3.012308900064734063e-01,1.494510599566262199e+00,1.276805270408894466e-01,2.087351733954716071e+00,5.998439005332455443e-01,-5.572828299398545626e-01,4.269714652037317038e+00
1.847275079432703082e-01,-1.741699411989183766e+00,1.211082698630619348e+00,-2.733422565540377658e-01,1.232823659126319527e+00,2.209360370190684097e+00,1.043834551936281829e-02,7.318235023369075165e+00
3.825530939789286572e-02,-1.509952705238303272e-01,3.730899899656086594e-01,2.216438936995266840e+00,1.284050581535800983e+00,2.414334492545750499e-01,1.060468523710839772e+00,2.088229063825467469e-01
-2.057963253270130632e+00,1.239219788006589024e-01,-2.829537121217387874e+00,1.124316651259879452e+00,-2.168769941107973054e+00,5.476518627401668615e-01,-9.028320683839049510e-01,-5.536656085781635817e+00
2.559122654828162258e+00,-1.264555367966247790e+00,-3.288242971541764925e-01,1.692597029585973578e+00,4.436726657822871456e-01,2.073433105559294165e-01,-2.298278929961985462e-01,-6.374942768151107275e-01
9.453313929961675022e-02,-7.495543710593070008e-01,-1.655823408369813121e-01,-4.368676128462152530e-02,7.308994531229567881e-01,8.123773544773163491e-02,8.467107210410261819e-01,1.247347792455185234e+00
-1.486944393878491422e+00,1.410684435037770079e+00,4.577905164048483022e-01,1.639543593069312299e+00,5.321765454357597624e-01,-1.015125885808028094e-01,1.411666714714284454e-01,-1.379727018015299622e+00
-1.153516378004271425e+00,-2.261296101024657390e-01,1.863317338066144691e-01,1.346939606801620393e-01,-1.636370953423529784e+00,4.908097389126828691e-01,-1.003320598471107772e+00,-9.343590284298330939e-01
-2.146809728115805227e-01,8.512766946432606119e-01,-7.063052980696701288e-01,-1.251191735441554431e-01,-4.401475385361944825e-01,5.403207333589821193e-01,-1.152220218314236710e+00,-6.729969828407244004e-01
-1.551186822323994852e+00,-2.074257468032301155e+00,2.175956047451428788e+00,6.778847166902307597e-01,1.618236488498818515e+00,-3.740367466823240061e-01,1.122518095004467975e+00,3.752652380992420156e+00
-4.451686263851543091e-01,-1.262778498478605460e+00,8.469605111846838508e-01,-2.944486257818543784e-01,2.599052410225647369e-01,4.189440674086477023e-01,5.914798181657097143e-01,2.625378936294982424e+00
-2.127514439459761153e-01,-2.309464326331447825e+00,-1.188045937272742991e+00,5.654944684935981902e-01,1.946915992828142095e+00,-3.517743508551657294e-02,1.379756499347672083e+00,1.578165544675097287e+00
-2.376693503587870016e+00,1.490095624788255524e+00,-1.135584964525068408e+00,-1.013488461870057256e+00,-2.997819302312724199e-01,2.966840865261923810e-01,-1.197749339388378242e+00,-7.475211769286422836e-01
9.961053033848543681e-01,-1.442199214252667172e+00,1.360323943831536764e-01,-8.838160225533429060e-01,2.133873842509252106e-01,-2.017568988534913288e+00,-9.793033164638386134e-01,-1.563341463872007342e+00
-1.249055897084240030e+00,9.096789973770603721e-01,-2.239687619823384157e+00,1.730914004678322904e+00,-5.132521736359496600e-01,1.898184027319615719e-01,-2.547515745289932632e+00,-4.772653275183632360e+00
-7.969824176258454296e-01,8.376202832652308583e-01,1.500358973875321356e+00,-9.909552239467868118e-01,1.132738954598096592e+00,1.750029926576934236e-01,6.419954901669896463e-01,3.916859740765234577e+00
-2.124983330349232979e-01,1.514980370501985751e+00,-1.707559964644276951e+00,6.424188789626475993e-01,1.537675519769233112e+00,7.691371023243577243e-01,-2.866512453302599850e-01,-1.988967429461014624e-01
5.175447956383255610e-01,2.614125251620325607e-01,-2.753310614637201059e-01,1.069628138673523354e+00,1.342790228517876550e+00,-1.360687291892957562e+00,1.858461460467468518e+00,-2.123190852609458723e+00
5.174122041413461992e-02,-1.707309562692770344e-01,9.264294977175774326e-01,-7.672009029446150707e-01,4.681774642987093782e-01,-3.274672442191814414e-01,-3.493635404561038632e-02,1.771309795673143395e+00
3.874221837292487480e-01,2.114318692273138567e-02,-3.281953579409903066e-01,1.205180423214530450e+00,5.736833831618241009e-01,4.992745096653750658e-01,8.849440934745272935e-01,-1.083076850481708431e-01
-2.089312043956177423e+00,9.092751644719839765e-01,2.306982593787394009e+00,-1.034284141997516615e+00,2.518067863155975861e+00,-1.790073610460416242e+00,-6.974592361021965115e-01,2.862324982210814106e+00
6.742957080790709101e-01,-5.977330657470465436e-01,-8.900769055912776118e-01,1.530437637015803209e-01,4.372804796938682403e-01,8.744355789514267618e-01,-2.721521231818956332e-01,1.135706814410860854e+00
-2.028613317683618078e+00,5.726034653398552887e-01,1.295427803682565271e+00,-4.612589730412254285e-01,7.867320840655172010e-01,-1.363227221434209602e+00,-7.223717915151738334e-01,5.541018697068206267e-02
-1.186429877218884821e+00,9.604111236916419714e-02,-1.171490826723967205e+00,1.656275759911185919e+00,5.123995114257037242e-01,4.358926318281020063e-02,7.158184324459662129e-01,-2.208138404464998317e+00
1.277471092561579979e+00,3.887564414532110324e-01,-8.365565852243695977e-01,8.729226679051432791e-02,-4.363323759763856891e-01,5.385576155507746376e-01,-3.871056377597250631e-01,-8.648728369929570281e-01
7.086204195126234728e-02,1.050130628923932941e+00,-7.986120053137304442e-01,-1.476843292355422277e-01,-2.333878112210267253e-01,-6.095425300373166211e-01,2.558886643450845266e+00,-2.129381464114523226e+00
1.169377892944871489e+00,-6.587122896523435189e-01,-6.421872887705827315e-01,3.413479534265508875e-01,1.266507531798894304e+00,-1.024538983873442138e-01,8.524997077635643183e-01,4.965028268622608265e-01
-1.747081865367950737e+00,4.043597500059904482e-01,1.325323050530135660e+00,1.623694848829649318e-01,-6.354460697725837770e-01,1.111252446509242597e+00,-9.833875285453708148e-01,2.069984937701609518e+00
-2.821918443695171641e-01,6.140100586646064507e-01,-9.079001708868433829e-01,2.651202002268852720e+00,-1.895268236022426833e-01,-2.012427748612923395e+00,1.104021982183687633e+00,-7.344878159443985588e+00
3.624182010806754062e-01,-3.672898371564722875e-02,4.928246936279848112e-01,6.431989961493544961e-01,-1.011229704333457408e-01,6.946908936141937829e-01,3.980646132704961371e-01,1.060207870155659204e+00
9.607582392164065732e-01,-4.757497694846360980e-01,-3.771729433903820983e-01,6.362764606962646452e-01,7.091919609415624492e-01,-1.583536156776431392e-02,1.038855738011561225e-01,8.775507225247736187e-02
9.613614270301750198e-01,-8.443715560323588054e-01,-1.194122427395140518e+00,8.011514469317227993e-01,3.923026522499152291e-01,-6.982478146812552966e-01,-2.806826069679995150e-01,-2.413141568779115342e+00
-7.545402579185570557e-01,-5.176731779931971200e-01,1.326637839020790688e+00,5.381326027616612634e-02,-1.108816200727282819e+00,5.273524140699141771e-01,5.298622960191551323e-01,1.204702278722930897e+00
-5.978020947413174163e-02,-6.735410721519924371e-02,5.056985109911091847e-01,7.712153735728256576e-01,-9.662131043962178534e-02,-5.639850498654044308e-01,-2.271548556351679349e-01,-1.391430315753871438e+00
9.805928810746874502e-01,7.737780373907097164e-01,-4.206851655233402321e-01,2.841157793749038873e+00,2.511277784567797600e+00,-1.052226301226975913e+00,1.029935531650370217e+00,-2.594499632255224952e+00
-9.962746702150209188e-01,4.416480094424114072e-02,1.553813934403057484e+00,7.740340465900361622e-01,-1.193769376455469988e+00,5.178680902760390836e-01,-2.452940651343550105e+00,1.781043696199054449e-01
-1.586134278666106345e+00,3.527752491423790521e-02,-8.256391838263461569e-01,1.577340197855132908e+00,1.334967756153209173e-01,1.277592493922148575e+00,1.175809757299349084e-01,-2.492418039740513236e-01
1.694987979182751014e-01,1.728323355502256742e-01,1.966517040657933757e+00,1.617600155569027365e+00,-1.118623126258617484e+00,-2.598704634550250692e-01,1.686019829858963481e+00,-1.206473856535509537e+00
-1.505893787037274167e+00,1.838975624021560673e+00,6.344495178266768010e-01,-1.020595472851332008e+00,-2.221879147327262327e+00,5.996995785066664558e-02,1.743151541693736206e+00,-1.034667147702766243e+00
2.344997856704699180e-01,5.542717621567646580e-01,4.867851936046025396e-01,-2.457193964641664619e-01,3.972136268956943383e-01,-6.277432777150305787e-01,-5.732114693743732836e-01,-1.923005502258581523e-01
-9.237324251657612617e-01,-3.739792630494922498e-01,-3.745975000338426231e-01,1.866503039236192540e-01,-3.455722661212606295e-01,-1.657417631257290580e+00,-1.105503697119105455e+00,-3.628991879520873098e+00
-2.679877719383789159e-01,5.291396613208739774e-01,-2.894890564808600963e-01,3.907769678259362389e-01,-1.538622409007481151e+00,1.189283850995972225e+00,-4.612533793325343523e-01,-6.865335352095884858e-01
-8.058807078370969768e-01,3.875673187159867084e-02,4.507147981947748905e-01,-2.260069935784320416e-01,6.600403363976447002e-01,-1.766097661691961695e+00,-1.000615494769052372e-01,-1.432682025840360529e+00
8.610306233845163026e-01,4.795592032309551334e-01,-2.836242157297615418e-01,3.254634179614680489e-01,1.756724086480893066e+00,-1.129331527816268999e+00,2.619612582756026264e-01,-7.453396992273016997e-01
1.262047763366080932e-01,6.980137625618634267e-01,-1.141203911611333055e+00,1.601799653991388794e+00,8.716082453402965724e-01,2.318837138853544033e+00,8.063448517360405354e-02,1.871320651483503239e+00
-6.019132953386295837e-01,-1.796829291975449161e+00,-4.720419850406675222e-01,-1.268916767931869582e+00,-2.011179328182586268e+00,-8.661676720242643679e-01,-2.616093392452127353e-01,-2.021104122143648762e+00
-1.669127706061761252e-01,2.584858757332404444e+00,1.559288195479380024e+00,1.960862849606678227e-01,7.205739066981570184e-01,-3.769680283570408519e-01,-4.137337718199310399e-01,3.680882949378233016e-01
4.985224574062950276e-01,-1.113536600617822253e-01,1.601130785356642994e+00,7.523313337326158479e-01,-1.034834586749996399e+00,-1.490217847593921174e+00,1.591202405163879841e-01,-2.673956923031723054e+00
1.204377887977029715e+00,-1.045476456629520046e+00,-9.293965033734308268e-01,2.402645768728495224e+00,3.007718235808457680e-02,-3.313588790969587694e-01,2.488480471759748180e+00,-3.158069433211542432e+00
-2.937306040549761410e-01,-1.128936354489834981e+00,8.372292029940466007e-02,-1.248605407773818232e+00,-1.585091728773782016e+00,9.653592453758060854e-01,-5.569528267941041833e-01,1.737352869285136769e+00
4.910819576415447196e-01,-1.107346411619652304e+00,-2.402482064182700217e-01,-1.229428355700083131e+00,-9.434616378734539399e-01,1.751436618854770311e+00,7.505003612849412420e-01,3.558510047818192579e+00
6.824507807740359810e-01,-2.057593271009659081e-02,-3.470734989165952800e-01,-2.587903451432052929e-02,-4.298755142945708818e-01,5.161679139691103257e-01,-9.330515131268844742e-02,4.057275769060957743e-02
1.983392349553476375e-01,2.677434123783451358e+00,-2.208076052777415040e-03,-1.087074328563427228e+00,1.594171628539295504e+00,-1.030511521971697597e+00,-1.034741921818713495e+00,-2.293164744665059374e-01
1.812575185563006119e+00,4.469932254006760974e-01,-1.008510360266820616e+00,1.012373440613817815e-01,1.418019780082974801e+00,-9.041032710311767140e-01,2.166428947139371342e-01,-1.398442530914465687e+00
2.445167175415373872e+00,-1.258019733518099814e-01,-1.667070541210718293e+00,-3.782402206450461990e-01,-2.782648073738682726e-01,-5.183850456744998336e-01,1.753403265098641084e+00,-2.469852194074725116e+00
2.129260214221147252e-01,4.228509220379356170e-02,5.617847596842460156e-01,1.603554639939395177e-01,-1.926221677670199917e+00,6.814564299746180831e-01,5.536638512082511232e-01,-6.726215312981639327e-01
3.949480855157763148e-01,7.401092227972747573e-01,1.121009730230848822e+00,1.393142969815790888e+00,-1.596462342747133389e+00,-7.556639368008926105e-01,-1.016686846022430091e+00,-3.757180944656954402e+00
-4.549783330436233952e-01,3.685698838248889220e-01,-1.785440374585083534e+00,6.690029042706484574e-01,-1.514159178395179328e+00,-9.935863279825818406e-01,-1.219768525774281631e+00,-5.874673900272336269e+00
-4.931622644006140588e-01,3.211315199358175665e-01,-2.057600408455631413e+00,1.561452049217429749e+00,-9.652790722614040808e-01,2.163851032863585377e+00,-1.539005975840122886e+00,-1.274349167419859929e+00
8.636508645439894272e-01,5.695394845445648224e-01,-2.329803880755124124e-01,-1.431875204179899219e+00,-4.682797390012056193e-01,1.289609821372645015e+00,8.581569804343313068e-01,2.882098741147570475e+00
8.602201684545381921e-01,1.492318024901379880e+00,4.867009814674821411e-01,-6.186381528363370935e-02,8.729191440502043209e-01,6.973655769067178545e-01,1.377717497685797543e+00,1.976149648300414619e+00
4.776805834033388543e-01,6.114093041245112214e-01,1.012374832032777894e+00,2.677243799955448503e-04,-1.084291268821058196e+00,-3.496574157186612547e-02,9.945357503779941877e-02,-4.417087453295609478e-01
1.127665751440386277e+00,6.532010045278907606e-01,-5.004121213507417565e-01,2.312579455358375891e-01,-2.981457046162905855e-01,-4.938485854578441026e-01,8.142445360771995988e-01,-2.024759663207338356e+00
-1.044521166768100029e+00,1.063870807707966382e+00,-3.429207664137275402e-01,4.321700425442263627e-01,-3.998819071397889391e-01,-6.623055219453660714e-01,-6.299631111269391459e-01,-2.764636482502485393e+00
8.451586803539768988e-01,-1.697688506501959127e+00,1.177883321155716173e-01,-6.435804296071215846e-01,-5.069674837987818705e-01,1.823369892389878455e+00,-7.010577010026303180e-01,3.919088946057450062e+00
-7.371333964513216985e-01,-1.546774122240504035e+00,-1.870154636220043853e+00,-2.414092286569965995e-01,-6.853937018416993432e-01,6.908938021130502927e-01,2.025515516300353536e-01,-5.385836094116973616e-01
-9.101761955244818125e-01,1.468489751192976422e+00,1.099494751985419017e+00,1.900253962643058681e-02,7.835861446737230063e-01,1.712908363687186908e+00,3.936423602922043408e-01,4.108388195923655672e+00
-5.470528130996539229e-01,1.171944418672133253e-01,1.737006404055252418e-01,2.775728883660749657e-01,1.145830844832838480e+00,3.176786834772038493e-01,-1.652064474198050581e+00,1.633646110548090613e+00
-8.005175285920186345e-01,-1.066527471029420582e+00,3.545172566429221073e-01,-2.686228380622861511e-01,3.526765818233671967e-01,-4.943667555044773398e-01,-7.283456788753965849e-01,8.707685383136036794e-01
1.017322611233772101e+00,4.030020515388224589e-01,-2.393393154867807515e-01,-1.662912211050186384e+00,-1.286588910003021002e+00,-1.184374030289822688e+00,-6.118793832906890828e-02,-2.331785288108603194e+00
-9.586064663361836269e-01,1.070035627574884129e+00,7.424188269086631209e-01,-1.649367060064705903e-01,-8.517458121113340441e-01,-5.026103180014340754e-01,2.910732144297533686e-01,-1.335848452677894649e+00
2.103808237766580103e-02,-2.123224493389998246e-01,1.172923496952832156e+00,-3.496024770034487639e-01,-1.380482794049328887e-01,5.539615706906847459e-01,2.707853729600190329e-01,2.532505035971503560e+00
1.080825932198886674e+00,-4.923216481006764678e-01,-7.786974694305476286e-01,6.578637215609582922e-01,1.274777752958401456e-01,7.919184461252031237e-01,7.217662560270698968e-01,3.217070714459375758e-01
7.070121170351940654e-01,-9.750795515518791978e-01,-9.677450778523388752e-02,-5.395531409926167532e-01,-4.669659246471443703e-01,1.233399241836367205e-01,1.515902293995488037e+00,8.240550517020902577e-01
2.088503609873042510e+00,-8.228571384518000853e-01,-4.076764556307289206e-02,-8.049311200559992052e-01,-7.797987922900535551e-01,-2.703182652562616806e-01,-1.621740330289140664e+00,-4.746078522203486250e-01
3.595308566602200551e-01,-1.127578674146094695e+00,-1.748959072346889521e-01,-7.984626718106753174e-01,6.794750773530514598e-01,8.002652412823478834e-01,6.045387157565825786e-01,3.093342278176813842e+00
-6.020920287172503577e-02,-1.609530921634071410e+00,-1.059748007877568732e+00,4.422833576730132998e-01,-6.100045740652819681e-01,-3.208343524419680626e-01,5.140710646446498000e-01,-2.084481716449580802e+00
2.112891634483252457e+00,-7.454513422747753859e-01,4.316109047638507779e-01,-5.710369316537269313e-01,-1.126197493087838897e+00,-3.447999742487869446e-01,-2.529518442993559657e-01,-3.666302509430235945e-01
