X0,X1,X2,X3,X4,y
5.431808558425665727e-03,-1.146209047872416065e+00,-1.839295499875755746e-01,-1.037167607749091225e+00,-9.263938335666286328e-01,-1.885389169625169004e+00
-1.651267567904380063e-01,-1.383390451320496650e+00,6.692672663671115352e-01,2.486882851272909090e+00,4.588232490907377392e-01,-3.653057541093854166e+00
-1.042903138995505907e+00,-2.711855141514847300e-01,-1.555437943582237859e+00,-3.776163812922213592e-01,5.073139355693843111e-01,-3.022809975771086344e-01
5.893847661857725129e-01,-1.031742753858432504e+00,2.991456534866246408e-01,1.156408025005446039e+00,1.755091585099096907e+00,-1.893685242755350329e+00
-7.007948826987103752e-01,-8.642000120792834306e-01,5.441586912039577534e-02,-2.928090172568381444e+00,-5.310340011508853930e-01,4.694146694904155481e-01
-2.709749693121188407e-01,-4.593419875378874084e-01,-1.583873228162522295e+00,-2.455511077296525235e-01,-7.766086200556817642e-01,-1.470391000021502359e+00
7.574830584581225823e-01,-9.184748174227628237e-01,-2.823451297612411537e-01,-2.329479251184030375e-01,5.675714213245196538e-01,-1.424132571645539080e+00
-2.545904600366078352e+00,-3.406249357960005608e-01,7.596151492736764599e-01,-3.616882372265676215e-01,-1.526936966387941519e+00,-3.736045061988398364e-01
3.265981725839574024e-01,3.366869062435088322e-01,-2.704893919573284067e-01,-1.159795707291730205e+00,-7.406751455270828011e-01,9.389956426555979840e-01
-3.137565089364269255e-01,-8.755328557582860993e-01,-1.920178348352948206e+00,-7.692867989311631405e-01,-6.174393447177568828e-02,-1.626799153988770952e+00
-5.070600672915547280e-01,-7.557283913840277811e-02,8.365797896292381797e-02,8.965755003643204324e-01,2.203824123451556094e+00,5.832506771427501402e-01
7.317788401264059273e-01,-1.404328546548828660e+00,-2.656944947302302129e+00,-9.446216866931324285e-02,7.138843525796344236e-02,-3.516102881017122428e+00
-1.161873305834576042e+00,2.720321372020744755e-01,-7.669395878687967905e-01,4.026697327816370353e-01,-3.255181729718286676e-01,-4.409449887130521134e-02
3.974625907246384648e-01,-1.743195194105432444e+00,-4.384668750992995467e-01,-1.485960064725455887e-01,-1.424874725099931405e+00,-4.066199532302621655e+00
1.882338258226730732e+00,-5.407734120955238755e-01,1.389971729008375956e+00,-6.643420911200446088e-01,-2.299711554810032754e-01,-4.962040270999042990e-01
1.183901911710019794e+00,3.038268450277930022e-01,1.920543502898606203e-01,2.659434481762174007e-01,-1.366157876240866820e+00,-3.981709829086870212e-01
-3.895534736381310870e-01,-9.564456538816967779e-01,1.974136523143152633e-01,-5.439981304035020893e-01,-4.405912149974852005e-02,-1.053683422468344677e+00
-7.729256326094217922e-02,-3.637038490501320886e-02,-3.474712191152989904e-02,-6.523781063835982774e-01,-1.054002795556534311e+00,-2.215365937935509510e-01
-6.643563093536255515e-01,1.071538340643648279e+00,3.741618064648528086e-01,5.869553605920155848e-01,1.379967916304347675e+00,2.227928294316120272e+00
-1.179430933173163165e+00,5.099524214818214052e-01,-1.075074105202745267e+00,-3.343325988668878757e-01,4.842398427706556263e-01,1.173396265847314490e+00
1.614345267136424011e+00,-7.821649424751884183e-01,-9.479625359384269423e-02,1.156236803954917347e+00,-1.489808119365372274e+00,-3.280282188267290344e+00
3.621129147065611509e-01,-3.082781503978844206e-01,-8.816949714700560436e-01,1.466308230736086682e-01,5.949258618468239446e-01,-8.177556429794519133e-01
-9.120997623262100396e-01,3.799897818467412591e-01,1.733699896200973090e-01,-1.241813306002714334e+00,1.553412866940122816e+00,2.744605212944300821e+00
1.089902669820145276e+00,-8.599267478891178262e-01,-5.866308827308459595e-01,7.707802337475680998e-01,-4.954490473828720432e-01,-3.013587328339129900e+00
-1.839718605222618653e+00,1.048882112400727040e+00,8.781422965773034994e-03,1.907026190964917323e+00,3.574671231689861561e-01,9.613686311484758162e-01
1.909924893830128589e-01,2.874500481394131501e+00,-1.718673459514317159e-01,-9.518157648768793555e-01,2.291979795692479227e-01,5.823749252966020862e+00
1.135754903021066076e+00,-1.165120144186428730e+00,-9.082651093054563418e-01,4.497770983764294850e-01,-3.197345391683628080e+00,-4.418125947970973577e+00
-1.092678657982306234e+00,7.954840824420694734e-01,-5.867399161530960638e-01,-1.626483132691054712e+00,1.925566658429306521e+00,3.562355213395743458e+00
-1.410535157273268281e+00,-5.233655469599060028e-01,-3.727314992906953783e-01,8.314439397770137519e-02,-3.695052019039484215e-01,-1.050397148241019485e+00
-8.096507856710995210e-02,5.749457907590978939e-02,-8.667642876642285554e-02,9.327384069324165528e-02,-2.378925687816359602e+00,-1.051940016177269843e+00
4.410646977675635738e-01,-1.404456697981036450e+00,-2.166645511229061238e+00,1.381347906491206867e+00,-1.285515279199105798e+00,-4.974628889866862025e+00
1.798691059542090465e-01,-7.725614870648787047e-01,-6.784662158704470869e-01,4.836547685821585008e-01,-1.048224959191508265e+00,-2.668758840603980609e+00
3.726742754149822145e-01,3.806924762430092257e-01,1.164447913936146994e+00,-3.362132204970509353e-01,1.046582253364210624e+00,1.756755890982392598e+00
1.720694706742064817e+00,1.586682279420465358e+00,5.860769567913948208e-01,4.491660719290041515e-01,2.849454960725940733e+00,3.698091739795906552e+00
2.232175958797556259e+00,-7.666172841087739442e-01,9.236090362782892749e-01,6.019592320635680505e-01,7.226746149832086186e-02,-2.083107640921874282e+00
1.533122981221510250e-01,4.877851124623137080e-01,9.373584773295993156e-01,2.187698616516345063e-01,3.397937145597669795e-01,1.101493131512996548e+00
1.392140314142640944e+00,3.177202434273687648e-01,5.450224817130815413e-01,9.902300965794345045e-01,1.633262416058421707e+00,5.596934376820643653e-01
1.227040929200397201e+00,3.772149528268926577e-01,2.078154539760639630e-01,-1.223603577851413604e+00,2.920625441035515357e-01,1.521782087020153940e+00
-1.037169759945822722e+00,-1.024039441515757654e+00,6.505089274690512013e-01,-1.005771835757546390e-01,4.722094960293684029e-01,-1.145661174368984847e+00
-6.269631173779989242e-01,1.201204007476162960e+00,1.437721800562345720e-01,1.187728327033618303e+00,6.734404901818256128e-01,1.840159856961106621e+00
1.652490385986621346e-01,-4.785274111107215567e-01,3.150757764886402690e-02,8.280104854866205955e-01,6.976577341539597077e-01,-9.714067681554161560e-01
-1.195584652503742129e+00,1.025682052745945594e+00,-2.139079414751081931e-01,8.152637210038772286e-01,-6.974882614105615275e-01,1.123610892117788307e+00
6.378552876565750651e-01,-7.965918828262020801e-01,1.293568316592351441e-01,-2.980298067196495149e-01,-2.855725668594085165e-01,-1.413540361284753466e+00
-5.665872435909065086e-01,-1.535790962505089452e-01,-1.740634690167491616e+00,8.765996934014190778e-01,9.616865870883877232e-01,-7.835296137530114446e-01
-4.427738728469822749e-01,-1.379754625907933407e+00,-6.467092698202764334e-01,9.476143296978757347e-01,6.255207733817739202e-01,-2.884692200024198350e+00
-3.003535609187746314e-01,8.972747801405839274e-01,-1.041480756332519464e+00,-6.126363310909914706e-01,4.746072466834896364e-01,1.887297626840658271e+00
-9.591332970445856643e-02,-5.892256991552035084e-01,-2.512127730511402479e+00,6.712163346120159080e-01,3.237218133973122081e-01,-2.188820247861844592e+00
-1.742922328551420152e+00,6.003256861085275453e-01,-1.436375875858674801e-02,2.788347773743155567e-01,9.451932065760001445e-01,1.571879060050199728e+00
-7.398868049493273480e-01,7.135642142391335208e-01,6.838541519834498983e-01,7.615157392601774600e-01,1.635955778306172892e+00,1.913885464884615528e+00
6.587348427546967367e-01,-5.615577103391871105e-01,1.798384420138547934e+00,-1.107312545604781207e+00,-4.627235943580139121e-01,1.893400869674820020e-01
-9.644697110043930488e-01,-1.027607995418483022e-01,1.082219283210355432e+00,1.297785956840584953e+00,4.635174158039032655e-01,-3.089976040185959394e-01
-6.093910635812475052e-01,-5.536205981505344376e-01,-6.031961366575651073e-01,9.528406823236885703e-01,-9.065393256103156938e-01,-2.230772224770238399e+00
8.645262754121827431e-01,-3.259407162425542043e-02,1.720510724519306867e-01,1.511718383900672258e+00,-4.753340140573231176e-01,-1.567121983974709698e+00
1.661728596147393988e+00,-1.409452659373670702e+00,-8.247636939365029507e-01,-1.578391403101636836e+00,-7.467818840498867683e-01,-2.350716309403876547e+00
5.828820972117233490e-01,7.377290649636312203e-01,3.067753034739905127e-01,2.670919616653492645e-01,-1.173326976707471436e+00,5.807648886463288029e-01
-1.326831832926269605e+00,3.038900074869987367e-01,1.347806977305996634e+00,-3.641347603647214215e-01,-1.268559616590313022e+00,9.851430353382591987e-01
-1.533280477749827897e+00,-6.806517146139356988e-01,1.579543822169069189e+00,-2.077395375324115612e-01,-1.037943374056448098e+00,-6.865861109873933055e-01
-6.094708441644297592e-01,-4.835449713031523822e-01,2.656134152217037858e-01,-6.600164535755245199e-01,-8.899395746711700195e-01,-5.605845396885970056e-01
-1.880169845429768560e-01,4.686703245962222653e-01,7.170437679288500510e-01,5.505320162671970552e-01,-4.574969296706332123e-01,6.451780804229467758e-01
-1.695077018026794669e+00,-7.985161428769869119e-01,2.840813932760513083e-01,-1.333635285509913837e+00,2.526192229828110869e-01,-6.262051058594262504e-03
-5.899759491773431952e-01,-5.821639535030835866e-01,1.119507008022188943e+00,2.187326298785762513e-01,1.370256172826478380e+00,7.769163610907656170e-02
-9.392529879627133926e-01,1.130741192130846118e+00,9.090804102421111699e-01,-2.995002779864728737e+00,-8.827071176954459641e-02,4.405276597701851315e+00
1.542224408923595469e+00,7.780573811679959428e-01,-4.413211565679538428e-01,-2.327903906718244986e-01,-1.303048781237197806e+00,6.337518513768469752e-01
2.062924900602280676e-01,-1.793172081225451686e+00,-1.015306743986152505e+00,1.119164360465482178e+00,-2.056504387532331890e-02,-4.527337571063309696e+00
-3.634260488797557143e-01,-1.059111230514437479e-01,2.741894012487202215e+00,1.035187990758183796e+00,-7.756413745956193262e-01,-4.475616123971544180e-01
1.666749750490353676e+00,-8.879493790855504110e-02,7.397169333609635578e-01,-5.866304527666428292e-01,-9.378559883180094259e-01,-2.661543220239581675e-01
8.019126612557663236e-01,-7.688867493664762742e-01,-7.813181154981488907e-01,8.978342991592050959e-01,-1.162069029694605904e+00,-3.012582148748804922e+00
-1.419252001747746350e+00,5.450543963499954181e-01,-1.959881624692813018e+00,-7.517256566679622054e-01,-3.656461120005290999e-01,1.005536160005694013e+00
-1.345306989937045117e+00,-1.117390521405401849e+00,6.658729284349503841e-01,2.924530661220611782e-01,-9.457114683003488009e-01,-2.281353516632924183e+00
5.294855660350913373e-01,1.519278441010665892e+00,-1.282417809933940056e+00,6.125579484206808423e-02,1.976651347532730085e+00,2.989599921267962923e+00
6.111598890484190028e-01,8.133851241006896382e-01,-2.001526705001543949e-01,-7.979637561376178301e-01,1.143371694877361566e+00,2.405969070155263179e+00
6.537249441620315293e-01,-5.152318523520336285e-02,-4.653357248233304655e-01,-1.747725228419113819e+00,1.559062291190058680e-01,9.681807962179086458e-01
-6.917127645637496380e-01,-1.318542683810494665e-01,6.709753842534178503e-01,8.200027057036074485e-01,7.190009690459168157e-01,-1.942778243176700448e-01
2.255064332205274802e+00,1.165118529180149354e+00,-7.460781757727030783e-01,-8.183019235473778519e-01,2.328150724588982978e+00,3.136737683444536628e+00
-6.633261582929174116e-01,-4.413534253316379191e-02,1.744859087756359228e+00,1.715315874495593862e+00,-5.463202916267519832e-02,-6.987372321607362435e-01
2.419430815388781963e-01,-1.635109302080668181e+00,-9.083487005220874932e-01,-3.652591301096781984e-01,-5.660169488668077842e-03,-3.050054110603015012e+00
-3.233204760570790870e-01,1.522939815757319293e-01,2.192701513895415122e+00,4.643408608990290398e-01,3.087071877547754584e-01,9.108303092643967869e-01
1.826355891416652942e-03,-1.719076049997730338e-01,1.232944600209750163e+00,-9.912614307154948845e-01,-1.255795250660578788e-01,4.949680392755738678e-01
-1.095777231084415604e+00,8.712970192339368480e-02,1.190503222336290884e-01,9.205065081130676674e-01,1.197661620816486971e+00,3.734518832139439581e-01
6.630643333001591255e-01,1.622259287090355828e+00,1.588503267972809274e+00,3.153586880551327853e-01,3.733468626253328981e-01,3.302199270514210028e+00
-1.936281691701800201e+00,3.202432047275545757e-01,-5.091553877844316733e-03,-1.688495211883491276e+00,-4.313860318417983564e-01,1.797740078573165867e+00
9.574239667720826352e-01,-1.238774326316836261e+00,1.292951164684709164e+00,4.747993187379787594e-01,-2.283880902435439508e-01,-2.218512710809188881e+00
-1.423272871787194527e-01,8.299271042495487416e-01,-1.431394279510636469e+00,2.040761939896941879e+00,-8.134195295344778254e-01,-7.293604596900147286e-01
-7.652832419470890768e-01,1.220768197189283866e+00,7.900523350117290011e-01,1.325391695649810853e+00,1.045981073864479693e+00,2.149503968047950409e+00
3.763959287981149537e-01,-1.276384146623088967e+00,-4.728399100386690423e-01,1.984393646217261498e-01,-1.718257046034111710e-02,-2.747444049648637865e+00
-2.052782820682622855e+00,1.044405359354988461e+00,1.731142461971460378e+00,1.464095198691959476e+00,-1.017859626476877555e+00,1.376706292130886577e+00
4.359667797385436416e-01,-2.126498084584921955e+00,1.690018141983042010e+00,-1.939876909778811331e+00,4.105087632472033676e-01,-1.709162092953324663e+00
1.162579688623105456e+00,1.291321730930735656e+00,3.439705147129085705e-01,-1.425650049106741646e+00,-1.011757930442856585e-01,3.202471588125977764e+00
-2.683184741849486410e-01,3.683591590469476595e-01,9.877459840157494231e-01,6.620408823082948313e-01,2.121616557669537162e+00,1.662238307885907318e+00
6.610508551222170626e-01,-3.888175083058830750e-01,1.629979552160181866e+00,-3.145280649446623444e-01,2.818635109543873862e-01,-1.655465323169832970e-03
1.807779263636032085e-01,-2.293231358310238388e+00,2.768199534242827275e-01,2.894399535005930391e-01,-2.097050549723816493e-01,-4.407862456817210450e+00
-1.412869752591969230e-01,-1.284403493521847128e+00,8.246330883800362388e-02,1.502925486401861743e+00,-1.772695680109836747e-01,-3.297167821844521729e+00
-5.221257514855701665e-01,-6.077288948101016164e-01,2.017087908187331635e+00,-1.355243488877063252e+00,8.449497673368574491e-01,1.049022030391691285e+00
1.114118051466800874e-01,1.920896423456985191e+00,1.311265420884035526e+00,-8.831802596201336619e-02,-1.541468637576177692e+00,3.293656852726440487e+00
1.429639843271909072e+00,1.458043667644357777e+00,-1.104901994518459718e+00,7.452334972051312123e-01,-8.007665488593981307e-01,1.069499644555472972e+00
-7.761903063646080625e-01,-1.609313419436043224e+00,9.329052274993122618e-01,2.711284260993098161e-01,4.944997307083230931e-01,-2.272001070109404441e+00
1.452474936726756649e+00,6.686246365934847002e-01,5.845627568361390081e-01,7.492738790666626514e-01,-1.064571844205375317e+00,5.487418656590439814e-02
-3.446513461569265802e-02,-1.206261554646250511e+00,-8.999131106081608156e-01,-9.181650149401264505e-02,1.061887618174687464e+00,-1.996164887552629885e+00
2.058214013898958417e+00,-1.085193162892527541e+00,1.733304163584826751e-01,-7.091043620613886322e-02,5.272356224228922361e-01,-2.104369863964874909e+00
5.824098823089675081e-01,3.624211642959291879e-01,-9.671765424474777495e-01,3.946754229528276481e-01,8.923267130777717826e-01,3.973792595433996433e-01
-5.133908324465025208e-01,1.978164923590538526e+00,-2.349131819469041926e-01,-6.338601977945909072e-01,2.963790384079315610e-01,4.158510407660776842e+00
-2.575894841395959811e-01,-1.367172814105483969e+00,-2.615678652296838519e-02,1.595702440898405516e+00,2.002532317439836174e+00,-2.507733956793248620e+00
-5.670414604907227929e-01,9.052746036418156672e-01,1.325294548530814853e-01,2.838866296523058774e-01,1.267371213213739800e+00,2.144421047846960970e+00
8.520715282890425346e-01,1.543204157614916638e-01,-9.287442856855665507e-01,-1.123980841565851874e+00,-6.401811044731388345e-02,3.999653295266680786e-01
3.236133274668824833e-01,5.031718922590753262e-01,7.819693533756538750e-01,9.795851287980925637e-01,-2.403076696754571362e+00,-7.022276646217310292e-01
9.034403330296307821e-01,-1.047447776580524570e+00,1.114068574756972962e+00,3.366443279422985935e-01,6.305598177870342935e-01,-1.696110355075590270e+00
-5.409257482040763509e-01,2.826513213660382662e-01,-1.867212579390298277e+00,1.095246616704574683e+00,-3.308387386408167541e-01,-1.021505573210679030e+00
-2.589080294830289564e+00,1.061483553659224643e+00,1.676773726652386998e+00,-8.761295164040103778e-01,1.212709885792749409e+00,4.258369151784921591e+00
-7.497554511123923904e-01,-2.266520629932709419e+00,-3.578924742793273550e-01,3.261364519929347283e-01,1.335511293778017528e-01,-4.206245508419788059e+00
1.035979494946410867e-01,2.964228577623182481e-01,2.165556636228902487e-01,-2.160383034578616246e-01,-6.013813731533054208e-01,4.097733976866363426e-01
-2.658008475467198983e-01,-3.516725661580283879e-01,-3.029226234349036151e-01,-1.102953431285456309e+00,-5.425943845171726787e-01,-1.872518420810087569e-01
8.222618878511483986e-02,3.094189104363927467e-01,-6.402894751868315470e-02,-1.836599142353327607e-01,5.344498735721634475e-01,7.859790261469303818e-01
8.144686606150431940e-01,6.800798787004844748e-01,-1.749909085428894562e+00,-4.554050912543667895e-01,7.056545870353251315e-01,9.964235552123346107e-01
5.153973236770710287e-01,6.798106013047429119e-01,3.143515080194260181e-01,-8.535368023114268121e-01,1.222564532340807641e+00,2.477690758690110684e+00
-1.359588874213270238e+00,9.857577924237387323e-01,-1.637513124059962119e-02,-1.472654224286663593e+00,-3.961588005536300083e-01,2.973639054719257935e+00
1.203751746517065957e+00,-5.884016698305081228e-01,-1.210602396814326465e+00,-2.887902837588046667e-01,-8.180749585415558744e-01,-1.847650250509194514e+00
-1.250599979228592229e+00,4.375377522269708330e-01,7.981723075978052195e-01,-5.517314171911220644e-01,5.236229236448857183e-01,1.820537879076933097e+00
-3.870270149195225162e-01,-9.971412915682000000e-02,1.234024109925685037e-01,1.493283541392016689e+00,5.075588651720289723e-01,-8.788161802734214545e-01
-9.991131085398875511e-01,5.158292357499967284e-01,-2.211882702367327369e-01,-4.663604089076102688e-01,-8.397613575199903702e-01,9.511586646814810253e-01
-2.626026255642294888e-02,-6.013243528668314741e-02,-4.021823645444793649e-01,-1.391147344098264238e+00,-1.707172293069522340e+00,-9.421331395912681261e-02
1.279844920146543108e-01,1.782047534562510027e-01,2.183128687352040131e+00,-1.786630093630975358e-01,1.021424079171612931e+00,1.530547633512882255e+00
1.195203722319225559e+00,-6.106675539124376689e-02,7.680100343757663428e-02,-4.298437372777595966e-01,1.775159210784300168e+00,8.930501679902561607e-01
-1.508432171255586374e+00,-3.964614863770247327e-02,1.384122994103650361e+00,-1.076800633335738000e-01,-5.709374997786347272e-01,4.600607346122569385e-01
2.328826369452012823e-01,5.269880126825652322e-01,5.674430736864791713e-01,2.816433149354565790e-01,7.500911196977395612e-01,1.156148804351039283e+00
9.457010559986684939e-01,-1.106882912379154593e+00,-3.788918252476504711e-01,8.696913262453612736e-01,4.886200244805596338e-01,-2.860900782087023586e+00
2.346001083483473804e-01,6.724788921182383028e-01,9.521537347008596219e-01,-8.580470590667832465e-01,-1.226944412143774921e+00,1.393079913184322338e+00
-1.153681460684774285e+00,1.858674129136191011e+00,-1.054432573247941374e+00,-2.345871225450063269e-01,-1.854782990848170277e-01,3.202061482185846408e+00
1.031060165209041202e+00,-1.738321098900973638e+00,-3.926821095340596313e-02,1.214388346848690681e+00,1.114899762190601606e+00,-3.634748300306875457e+00
4.093119944364986273e-01,-2.609390873799358745e-01,1.757683446635017299e+00,-1.671947176519010370e+00,9.809852752118498609e-01,1.769971872668990587e+00
5.081778886458632183e-01,5.910366844076767601e-01,2.658088302411465431e-01,2.051801474470013043e-01,9.307879958022176048e-01,1.214041690933881368e+00
-1.153044788650622543e+00,-1.246551945545130602e+00,1.624532353438221666e-01,5.215079168224528994e-02,1.636601623397073990e-01,-1.882809311096875993e+00
1.590432983505199793e+00,-5.793093535596417487e-01,7.513187611407651234e-01,3.844477037401777819e-01,2.366562402340484983e+00,-1.348467322141245761e-01
-1.402186651498923187e+00,-5.460071183317488641e-01,-4.567900340328421849e-01,1.320602896604134546e+00,-8.199185708358815994e-01,-2.279475099282115114e+00
1.657942999516334170e+00,1.598108313134687597e+00,8.656126508939360198e-01,4.373760402269870617e-01,-1.556178188936605755e+00,1.767130879777266239e+00
1.821495068783420823e-01,-1.430671658738360774e+00,-3.626263896115067831e-01,2.031007332963634671e-01,-3.088713789691990286e-01,-2.848228431761328672e+00
9.508056222091082477e-01,-1.291761471296546948e-01,-1.548582220271175869e+00,-1.060057226030689081e+00,-1.273908390116597733e+00,-8.323854111054123095e-01
-3.164303777659374095e-01,1.247584857019788052e+00,5.057460481466130586e-01,3.395094715797014606e-01,-1.285381393152651652e+00,1.698170019392218899e+00
2.369163852990197494e+00,-2.826316218841697439e-02,2.416912669832168792e+00,-8.674214463025012867e-01,-5.678464805360191603e-01,6.541699280494185365e-01
2.599661490267002772e+00,-1.074993979255739029e+00,4.187058206918792824e-01,-3.382052744780619791e-01,-8.134123396910091230e-01,-2.449771180533273807e+00
2.161079596617957677e+00,-1.004131050810634251e+00,8.974350015972648587e-01,1.104312597483812164e+00,-1.011801455475475509e+00,-3.295505754958572009e+00
-1.897225290854360313e+00,-1.780639897263704974e+00,-7.995834678077131663e-01,2.226646687525108970e-01,3.354421305038132184e-01,-3.172770147250309591e+00
-1.890465741663277244e-01,-1.053065846507947184e-01,9.740473583799217350e-01,7.681529784031764230e-01,3.787542251416787797e-01,-2.930318554531541886e-01
-6.169671181068716592e-01,7.775727789499776721e-01,1.812096774216565842e-01,-7.478351472109101561e-01,-5.768958770453612717e-01,1.729508051518598766e+00
1.228647758437208637e+00,1.845381962583356961e+00,-5.297267324304714142e-01,-2.078068154332205264e+00,5.874637169933624170e-01,4.709721815982548243e+00
-9.032628262035355959e-01,7.324981608261746935e-01,-3.759572777016400025e-01,2.229598479822736401e+00,1.122445053407973015e-01,-1.969004292925632671e-01
9.028507011135928906e-01,-1.215053731283918248e+00,-2.819291438430771457e+00,1.353311184024167391e-01,2.619630901018479285e-01,-3.086466859775104155e+00
7.202996356088945396e-01,-5.538114536548804923e-01,-1.291838504643793906e+00,-1.600495375848402624e+00,5.531409147046624231e-01,-2.250518041497426291e-01
7.102909260938123914e-01,-8.757583283962643295e-01,-5.280346202841555980e-01,-7.281854422482575417e-01,-1.895207482880769900e+00,-2.209737712211147009e+00
1.991156087165145694e-01,8.460161166141956235e-01,-2.233497107315437769e-01,-1.422472304650612251e+00,-1.983218834502334660e-01,2.350210859873612890e+00
1.364422690623431134e+00,2.129906061732866451e+00,2.690971392612661051e-01,-7.889410286958333796e-01,-1.985575460437311923e+00,3.155901865299684417e+00
-1.545936094235200509e+00,-8.888755018672592212e-02,2.257654302024126869e-01,2.566399244131745139e-01,-2.629774654467402217e-01,-3.336999594937198332e-01
-1.543222104760928026e+00,-1.576455929729468908e+00,1.473243643241859691e-01,-8.245678819804403981e-01,1.304835541543937216e+00,-1.494617243338732360e+00
-1.458912753505714921e+00,1.687097923670545452e+00,-6.664961822256021406e-01,2.231890013647070958e-01,2.231619293040055518e-01,3.014898826573281898e+00
-3.440075498588330283e-01,-2.013482844627812796e+00,-4.823953864178494588e-01,1.522460196033983415e+00,-1.280793275061349545e+00,-5.310060241574838358e+00
-1.842109147303935268e+00,-2.188734969629227145e-01,-4.123870654095841970e-01,-1.292841758066641589e+00,-7.525727147667657935e-01,2.698953599831664940e-01
-4.810790829371987543e-01,-4.128744634652369849e-01,1.627738223612862911e-01,7.066632523226642482e-01,3.870749051725446699e-01,-8.963768336697315320e-01
3.417487352318012150e-01,1.680142955529898785e+00,1.095303225005291203e+00,-2.912840153492451734e+00,-3.631618436276589090e-01,5.227175057340398112e+00
-1.576550190516952110e+00,-6.891364641371710009e-01,7.710738648430818243e-01,-2.011861240757512603e-01,-4.283892633016003759e-01,-4.963471484667362210e-01
1.316971529541515640e+00,-1.503777941612780333e+00,-9.381435011968565496e-02,5.487588588431970837e-01,2.413470457869325986e-02,-3.415194095278519804e+00
-1.163275211153043998e+00,-2.256756331270518348e-02,8.075121753696227200e-01,3.572499732327698019e-01,3.176914257448594792e-01,2.973889934326778839e-01
3.074480295351225689e-01,1.351916918110402099e-01,-1.241260802383646222e+00,-3.091021864017631238e-01,4.308376930089882761e-01,1.755854947478797945e-01
-3.114509202550762801e+00,7.571779658478262620e-01,3.374244621253938980e-01,-1.084179710914148664e+00,-7.463500999442620465e-01,2.458442185358779675e+00
-2.038412963236737319e-01,4.134349591736335428e-01,-3.740266468770723773e-01,1.167003107963506592e+00,4.131256124671936480e-01,-1.913613494889766786e-01
-7.865714058807218301e-01,-4.711819190040655303e-01,2.275796234956458663e-01,7.283740316023270545e-01,6.800154755101223136e-01,-8.175018391759295566e-01
-9.759375167107350868e-02,1.494950475422022473e-01,-2.510104138861175491e-02,8.219899252646467591e-01,-9.862445163062206754e-01,-8.240957093816159151e-01
6.028426927881737063e-01,-1.852403063067244782e+00,4.510329591691598639e-01,2.562128156607586527e-01,-3.741519108532794413e-04,-3.497437576668387393e+00
-2.132609330331054043e+00,1.566724070097944121e+00,8.984111450590041015e-01,2.544833308543260550e-02,4.587073307315476800e-01,3.629896602366927905e+00
-9.393821511787947554e-01,5.122731534487153793e-01,1.560087147121112405e+00,-1.178085589711518333e+00,2.692757483064791124e+00,3.818570461965114848e+00
-4.369289601957308533e-01,8.274078729419864775e-01,-8.261107818218721421e-01,3.904056328034138934e-01,-1.273939388990078303e+00,5.166594782815303599e-01
-6.589940135992425896e-01,-2.285772799713036707e-01,-6.558216104131182611e-01,-2.414299669927129077e-01,9.759528637457759448e-01,1.671518458439696098e-01
-1.277085220600018056e+00,-1.195753173487581256e+00,4.705925490202444300e-02,-5.641896711721861024e-01,-1.003749056085997404e+00,-1.915163460764135461e+00
1.320327899380940029e-01,-5.643668556548090409e-01,3.361401962975112956e-01,-3.976007149465686508e-02,-2.012149024476042325e-01,-1.085962260396469370e+00
-6.823995780598014760e-02,1.023240414748393556e+00,1.314104497110424097e+00,-1.596042892909456945e-01,-1.029967569634999469e+00,1.849233279563007315e+00
-1.511291602143008728e+00,-2.233578153381158060e+00,-1.175955951100356778e+00,-8.523197017513618468e-01,-5.253554887614222263e-02,-3.666769545822500476e+00
-1.880538827367978172e+00,1.429691201330500316e+00,1.063555745774016126e+00,1.245170358451578307e+00,-5.128902147522479416e-01,2.249583547252643534e+00
2.440012610797366310e-01,-9.473643186086584400e-01,1.549809565601448114e+00,-1.213025062540243226e+00,-5.136253225408067280e-01,-5.287954601515973962e-01
1.423415875095963345e+00,2.489812112748128303e+00,-9.172647892139369763e-02,-4.142342256763559827e-01,-2.507131936980871334e+00,3.398995441213735091e+00
1.710452016524589558e+00,3.081821779926002813e-01,-1.883940820502282287e+00,8.713568934768912699e-01,6.138812820393204639e-01,-6.977190223044102968e-01
-3.543996231553661613e-01,-5.578363689123994051e-01,7.301253248364347748e-01,2.339453338144799610e-01,4.868336420376250251e-01,-5.957578486134578188e-01
1.226494732609855864e+00,1.193189953412574722e+00,7.605131054725041695e-01,5.852847040864307404e-01,-1.278184723779347998e+00,1.265156308499768345e+00
-1.115459167019604347e+00,8.185227180040679507e-01,6.472027784471446887e-01,5.181817409352328374e-01,8.403471898212221403e-01,1.874784640136403002e+00
-5.540033467099529929e-01,5.649234322237021155e-01,-9.888810121630713379e-01,6.238014016242908466e-02,9.293259499276398383e-01,1.144164080460621014e+00
-6.768644678810902260e-01,1.952907933496575765e+00,1.134079493889971646e+00,1.372107154419961894e+00,-2.111564012410923619e-01,3.028518567023011254e+00
-1.388949437490753613e+00,-6.985898307250516526e-01,5.516669716449893457e-01,-2.790030333798240170e-01,7.213651683586999042e-01,-1.281700388198155349e-01
1.504549173783988059e-01,-5.897537532013101824e-01,9.342152890594955794e-01,1.351744699937801331e+00,-7.321492123372020933e-01,-1.999365267067356955e+00
5.119076220208491623e-01,1.565941791539205152e-01,2.808796596113367072e-01,-1.041074655621626599e-01,-1.252681430863327838e+00,-2.400405379286975893e-01
