X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,y
3.612835764439611408e-01,4.684564365992958251e-02,3.089308767918348964e-01,-8.846087544547683867e-01,-2.705513912189662085e-01,-3.219384392745946455e-01,-5.272259202153812829e-01,8.191457123807177609e-01,-3.184413499859216623e-01,4.825231593693576349e-01,7.048065122904560997e-01
1.076833635386149401e+00,7.811828787292799392e-01,1.387605847659720393e+00,-1.364230578717151587e-01,4.949955929557165457e-01,-6.285616327750660481e-01,-9.903625587147057985e-01,3.107659878929975306e-01,3.067414310070816774e-01,-2.247409321372165758e-01,-3.399225629878046551e-01
6.584427885960523197e-01,-6.079870080481138972e-01,-1.336756400673367207e+00,-1.195881591928511289e+00,-3.100792740147029821e-03,5.421499240984620771e-01,1.194214172999858992e+00,4.692228837845461298e-01,-5.381609540049892004e-01,-7.812439429881242736e-01,1.668608781005155528e+00
-1.894494441944223784e+00,-1.944838522783250423e-01,1.576386878292446170e+00,-1.576324662495277584e-01,7.105271889801468843e-01,5.572109075175218917e-01,7.839468018798779747e-01,1.135938374495350178e+00,1.332892312533860313e+00,2.798628745936599174e-02,-6.300594573933737674e-02
-1.985828137079856504e+00,1.081103697962368271e+00,3.228414684792624834e-01,2.894531543473853330e-01,3.408792129442225760e-01,-3.858728010515125595e-01,-1.371424926142858602e+00,-4.709603780834352160e-01,1.335600825610723241e+00,9.198378385532893220e-02,4.500276990376065878e-01
2.544518044329979189e-01,-2.589132889636938314e-02,1.090964163416301869e+00,-7.531794931574025131e-01,4.114494783214273088e-01,-3.235810154059047816e-01,1.090142615505124812e+00,-8.530089106160189116e-01,1.950361272137656865e+00,6.956189594615010963e-01,1.196121378388441681e+00
1.455435690082468092e+00,7.579037367344810816e-01,-1.209489012709726197e+00,4.388145243152363761e-01,7.350610520447046214e-01,9.088046381919403505e-01,1.470031289325381685e-01,1.431657417394524900e+00,-5.175593531953559534e-01,-1.676947933305517058e-02,3.068581358559187011e-01
9.852908011688572554e-01,-4.834924421662565308e-01,-1.277840421110082891e+00,2.321260897937888590e+00,7.259039263590399971e-01,-1.346216586576205687e+00,7.310868692335568131e-01,9.483108365520660776e-02,-1.706987657612672182e-01,-2.600477966528648155e-01,-4.196088157226494531e+00
2.445267330470709544e-01,9.909229341481931019e-01,-1.379515902154274387e-01,3.140242716847019833e-01,7.254241409913055882e-01,7.343511262963229314e-01,-7.122312328103306278e-01,-8.844766283113383309e-01,-2.898996158306100801e-01,-9.480495736483838254e-01,1.255444853679773543e+00
-1.621391616298905713e+00,3.727415521844913981e-01,1.112947080701241376e+00,2.923629411683116852e-01,-9.030822919169607665e-01,-2.843781442412340876e+00,8.239789833626505466e-02,1.078488474183755819e-01,-1.551101784818174956e+00,1.480389016509033429e+00,-1.179127573616020719e+00
8.703664842212629482e-01,2.600185894710769774e-01,1.367331419281352378e+00,-4.954194827038073679e-01,6.024091747604262137e-01,-1.981939019532879750e-02,1.604982871731187311e-01,2.681356082649460237e+00,8.330872052574138653e-01,-1.373485377420051279e+00,-1.737804714878103063e+00
-3.415191289730813984e-01,9.560185292337644025e-01,-1.476008226534604617e+00,-1.011096365597736302e+00,-9.144875052767078571e-01,-2.598974604925030074e-01,1.105298692090580959e+00,7.670555727475318886e-01,2.551548740844902796e-01,4.486312334590981110e-01,1.831657598707781220e+00
1.288660164467020142e+00,-1.387752678363029402e+00,7.848471475741800041e-02,4.191431993610013618e-01,-2.285802377761465831e-01,-5.690454988762371213e-01,1.238390670709468067e+00,1.552086918792743540e-02,1.218017714174394195e+00,1.181782388314267296e+00,-2.302015744071330694e+00
-6.710675364892880745e-01,-3.237371896817032441e-02,-3.381064448892743823e-01,-1.603352510242013473e-01,-4.845469787445670362e-01,-1.259754248824082934e+00,-2.205752053382669775e+00,-1.543064213654064432e+00,-3.043845635882054812e-01,7.431823496859422118e-01,5.940816092358219835e-01
-1.155666969487751272e+00,-1.249656331001994525e-01,3.245722641293062316e-01,-3.321601533906726189e-01,-1.508854967960195026e+00,-5.692525177207845566e-01,3.512190117800568223e-01,-2.022847785508096255e-02,1.434214017340194047e+00,2.072783075071742864e+00,-3.735123983324215580e-01
1.764738018374514050e+00,-1.425133701308989587e-01,1.972847401674745704e+00,-1.037004892737838135e+00,3.986244610240293751e-01,5.654179155994399908e-01,-1.311720853803811648e-01,-2.092025050256771934e-01,-7.888634615653056237e-02,7.820541750994824959e-01,1.522646156844184473e+00
2.456533638065596103e-01,4.005583567464910399e-01,1.106905645092269630e+00,-1.661078386624879277e+00,1.296188709389661277e-02,-1.005734105857890442e-01,-1.770684226901195535e+00,-2.414685278177139127e-01,-3.118471972229839850e-01,-9.720213277727763890e-01,2.108465275433472730e+00
-1.416176562083912849e-01,-8.884236706823253060e-01,-6.182399530466412552e-01,6.759913107382978792e-01,-9.241394294502658369e-01,-1.380324150260411553e+00,7.046377164307714436e-01,8.720858885341744582e-01,-1.059222680939060912e-01,-9.999828259145137066e-01,-4.017443124428356604e+00
-2.031941190017371390e+00,-8.099454505613956634e-01,9.732780741124712476e-01,-9.591908314058164575e-02,1.415991911245096713e+00,-6.821004963341043004e-01,-1.059174915194850852e+00,-1.950663992701536564e+00,-2.384418485870716253e+00,-2.793076511397055040e+00,1.042941248880626892e+00
-1.873363352612765764e+00,1.428198874134548602e+00,7.002181940055407505e-01,-1.499113075386796778e-01,-4.253131086803544486e-02,1.038887090653799028e+00,9.124332526263406740e-01,-9.204205432684727795e-01,-4.630843011658176689e-01,-1.041347225429979151e+00,1.958526657063072385e+00
-4.236479278971989615e-01,1.095893294728105927e+00,-8.741384869438564853e-02,-4.461497348476680669e-01,-1.049367096507880737e+00,-1.627689485395825031e+00,1.456026685045263447e+00,-8.917303048229500151e-01,-5.437275095377490652e-01,1.067892157680501608e+00,1.222200687296870703e+00
1.565615875491126241e+00,-4.319806745148152549e-01,1.092379998506603833e+00,2.573386717364101184e+00,1.697199978809973198e+00,-4.687470315122694298e-01,1.125798091404075052e+00,-7.316676509442644472e-01,-1.552884094182075403e-01,3.457693347495053304e-01,-3.434100554427148122e+00
-7.833808094011592837e-01,-1.427316750595934103e+00,-5.224641594888151941e-01,1.016281844571837123e+00,7.054972536462752464e-01,4.704551711740387332e-01,-2.134691427181971135e-01,3.822320092946042691e-01,-9.554710611282388188e-02,-2.401235453400087927e-01,-1.697930568837769938e+00
-9.686530568667833796e-01,-9.273545236908170564e-01,-6.802571968580197748e-01,7.647645248108587701e-01,6.251798187412115348e-01,9.666431185428946415e-01,-2.939868913856479526e+00,2.301439305584532594e-02,-6.149748359347266824e-01,-2.980180374446113500e+00,-1.869865078390955837e+00
-7.367345766045630961e-01,4.876042175890515362e-01,-1.486826613384073237e-01,-2.852046576331598304e-01,-1.513074438725513504e-01,3.291519289397249470e-01,-5.224899291752945762e-01,-5.065495253557634747e-01,-9.085129744148954245e-01,1.281910534372282306e+00,2.140384241144913435e+00
4.573959246272860102e-01,-1.201558022607052578e+00,-1.338146644089589277e+00,6.599089664197952398e-01,1.766877410670161519e-01,-1.352647672055014461e+00,-1.680172284514113823e+00,-1.850729940262518580e+00,1.141917140489568494e+00,1.177598637062189590e+00,-1.021083222359238984e+00
8.825506411732839673e-01,-6.137849673649209414e-01,-8.336666437215315417e-01,-7.440102212763894940e-01,-2.516258814117551257e+00,9.530848919802654695e-01,9.236395601030067404e-01,-5.833495101678177752e-01,-9.301626432046847803e-01,7.762797229926892140e-01,3.844058299934500766e-01
-5.122584614780818502e-01,3.335432391875225999e-01,-1.377005880836483120e+00,1.747757990862758737e+00,-5.331364159900955357e-01,-2.617340826088783601e+00,7.050896092622421785e-01,1.293155068814680009e+00,-5.159042702208005426e-01,1.923653249430350654e+00,-3.383528207702934498e+00
1.534260408964282396e+00,6.239128715269819381e-01,-6.096810990695777227e-02,9.794724877553381281e-01,1.303115638256217013e-01,7.830269987606006676e-01,-3.357364637388032258e-01,-1.549413075475054580e-01,3.180593225071032260e-02,1.040711943330472344e+00,-4.069665373153642518e-01
-3.717670115730058455e-01,-8.860644467669041013e-01,1.281596570613821928e+00,-7.424445920664507481e-01,1.710460404622997865e+00,-1.764077099076513111e-01,-6.380537808495369001e-01,-8.028165766190901165e-01,3.269843935979252492e-01,-3.991109173598719750e-02,1.924318111556199584e+00
-6.801139953267728577e-01,1.031650081106262995e+00,2.058015348420009771e-01,2.347088000998021062e-01,7.845847617650451022e-01,1.215010870268447674e+00,1.085303867118585286e+00,-1.305832859654522567e-02,1.701906683151413191e-01,1.594330804632052789e+00,2.605325599311804741e+00
-1.414124335319387527e+00,1.089118196275276285e+00,1.010303212905807158e+00,-6.113575852606952798e-01,-1.609967827363069981e+00,3.430206961959454404e-01,-3.073839653836085151e-01,5.757964662944328182e-01,-2.019644482394633123e+00,9.978102404558522043e-01,1.550800328234837266e+00
1.655090091843343103e+00,-9.116616453937017583e-01,-9.934708039233361987e-01,1.752711351073720669e+00,7.518897011367593475e-01,1.596584570694439820e-01,1.058966259800984577e+00,-3.214014276419099314e-01,-5.930024221843128718e-01,1.595451222923676582e+00,-1.490294517397794616e+00
-3.627074169647099278e-01,5.752253888406456683e-01,-5.948138302697119073e-01,-1.950861948055492956e+00,9.002789880260719801e-01,1.009151175706698877e+00,-8.725320895097953278e-01,2.247186026141493098e+00,1.768697704016864769e+00,-6.035924643972996329e-01,2.716350579533853171e+00
-1.592805559105873459e-01,6.403986849620078026e-01,4.081912482692066080e-01,-7.815646761164936063e-01,2.180662546835371585e-01,3.078987876413878388e-01,-2.396187797349990323e+00,1.540377226631308751e-02,1.821008190176901520e-01,-9.410809801560541255e-01,1.093268360724460209e+00
-2.425152963907979131e-01,7.988697531430791754e-01,-7.659535940426480671e-01,-1.794108952180401007e+00,-1.557718284592773283e+00,-1.677378761710055510e-01,1.313309674863121002e+00,1.543348574913831817e+00,-1.508697394652347201e+00,-6.934770176269267061e-01,1.704642750823061936e+00
-1.724595227747088011e-01,5.497885603533846366e-01,-5.602398591049186916e-01,4.200387822815250249e-01,-1.161856158620516721e+00,-1.416923470964918774e+00,-9.560923123176467975e-01,2.000255596032192440e-01,1.893933503383543326e-01,-6.552986617159763938e-01,-2.547003331312803986e+00
-8.035773915021754421e-01,5.745655397872924119e-01,-6.511148401532209640e-01,-7.570782724925284590e-01,9.234213241985451681e-01,-4.492630796203879728e-01,-1.756548827625398657e+00,4.657410387317567624e-01,1.361012995908375434e+00,-1.828293640933487674e-01,1.491093591844225852e+00
5.417984464595507754e-01,2.671340165504652031e-01,1.731976851524016814e+00,-1.799863434239868276e+00,-4.707008887979974299e-01,7.332332577265227025e-01,2.423183531476398589e-01,8.792524532771494039e-01,-5.418569947698938238e-02,4.503139573316450872e-01,2.037605702070071967e+00
4.236408455414673035e-01,7.476757781518488244e-01,6.013521619556765341e-01,2.856900890110641300e-01,5.605102165795114999e-01,1.067176337599110569e+00,-3.015926239584142410e-01,-8.556607193373814146e-01,1.248365740011724068e+00,-8.518629557044994360e-01,2.835873270433055260e-01
5.137381506477698423e-01,2.234867701034696452e+00,4.930571760938459724e-01,5.734178881586815546e-01,2.279017586022769493e+00,-4.756134420985151379e-01,2.222859040179020473e-01,1.070199342979112123e+00,7.379947328421628816e-01,3.144882074978526121e-01,1.457959271310252936e+00
-2.176520018442819282e+00,-4.334970734586576779e-01,4.311136350778453363e-01,3.052463310375020944e-01,-3.677041311740475438e-01,4.056212803344598217e-01,-5.084006827853104760e-01,2.095673393029904297e+00,3.023170232869051288e-01,-5.497481834299661196e-01,-1.987129559223854036e+00
-7.930995501898016053e-01,4.681684826885200157e-01,6.511922802611324057e-01,4.432949249102425826e-01,8.702708589329609667e-01,-2.559585239117780020e+00,1.711053280240813490e-01,1.160194566198759158e+00,1.241719051972194121e+00,2.465263320778604827e-01,-2.213472135222503745e+00
-6.451274541757128222e-01,-6.019557820393018899e-01,1.431485792716282734e+00,-3.519707982771978494e-01,-4.104564630343389142e-01,-2.617022631517918807e+00,-1.318757273233412963e+00,-5.902746206942461882e-01,-3.284781552567996865e-01,1.854023352584489859e-01,-1.608766088254096172e+00
3.298913596047628460e-01,7.743865865294592421e-01,3.026745161306745868e-01,-6.894835563572655757e-02,-3.536495057719286905e-02,1.190785502652053296e+00,5.541656165282237145e-01,-1.692168902045082746e+00,-8.043456313951882763e-02,3.833051165996734788e-01,2.461602324494253757e+00
5.514579496936733438e-01,-1.583395616616170010e+00,-1.771419494299320274e-01,5.322388967299586104e-01,-7.041754223309451000e-01,-4.362004901731748041e-01,-5.430060026097063286e-01,7.997435716471235079e-01,-1.014559369134987454e+00,-9.114878305136004943e-01,-3.429806360348937933e+00
-1.221592477808698396e+00,2.126732602099748348e+00,6.756840144715833274e-01,6.540139090914666442e-02,3.562776777932774586e-01,2.468538804577294243e+00,2.380647261478957555e-01,1.754620313061948655e+00,-7.267869352986989773e-01,-1.164771761524553417e+00,1.803842890524129050e+00
-3.304182650961374201e-01,2.732172384229629158e-01,6.157209510713317346e-01,-7.938721483247759836e-02,1.169763000597856095e+00,1.180595129009222921e+00,1.941943160512784594e+00,-3.507705462416574327e-01,-1.159171618112995850e+00,3.764446753051648442e-01,2.549609698662255397e+00
-3.938041104358618871e-01,2.980660932299293853e-01,-7.709072289980777315e-01,6.572309995768244040e-01,9.987081107666436752e-01,7.917097061070254016e-01,8.596131222080947154e-01,6.389918502504816633e-01,-3.476006008838233852e-02,-1.779229867912308416e+00,-4.552260216692097794e-01
-7.307098063948281874e-01,2.961185070721219503e-01,8.848858071296132888e-01,-1.720315849591657287e+00,1.835930559553369923e+00,1.033895604469579343e-01,1.158545007521853520e+00,-7.590245445642994637e-01,1.345171502900579741e+00,-8.455887119364738913e-01,4.019938192213655448e+00
2.075245977503410000e+00,-5.242668181013497852e-01,1.482619068303359100e+00,-1.333528640681835575e-01,6.536086064290741460e-01,1.060825424735559075e+00,7.133718393942684033e-01,2.573321722369841802e-01,-5.203465140877711059e-01,7.533632914779239131e-01,2.660782461537266608e-01
6.665351468277859182e-01,-8.748158202768900882e-01,-1.048466792006106513e-01,-1.264228078407664713e+00,1.749256767934560530e-01,-4.783429917970324352e-01,-1.000837534037349208e+00,-1.190628432155017125e+00,9.335286815724297416e-01,-7.370970607777592720e-01,1.036793924045702253e+00
3.508140253301495481e-01,-2.287252943183796461e+00,6.402079021179616358e-01,-5.714833459886794476e-01,1.301824145680111622e+00,-7.304806249102634430e-01,1.219039593464319449e+00,-1.512409649056024041e-01,-7.167671461084903495e-01,8.768347540579327637e-01,5.932507919329345070e-01
7.541558091986614309e-01,-5.474720148533113173e-01,3.862150686853794146e-01,-1.094589198513379324e+00,-6.914200436820991946e-01,6.186116111054790895e-02,1.424796689379681291e+00,-2.081594441870450840e+00,-1.606309885014829852e+00,-1.837860138258090581e+00,1.348663340267185484e+00
-2.086732675875489385e+00,8.279901476280447925e-01,-6.412101853541708474e-01,-9.002423446560494646e-01,4.658540117302359396e-01,5.597327123068590593e-01,6.352755677792618627e-01,1.683675737033623721e+00,-7.503286785107315948e-01,-2.945202069469100570e-01,2.588106942904682573e+00
-6.280364385993155718e-01,1.068307438037599644e+00,-2.369516903725273627e-01,-5.030682500613181674e-01,2.290720434496254232e-01,1.046953995124922238e-01,8.394184321620422606e-01,9.230259141151831992e-01,-1.682031728580225260e-01,-3.175349295025650664e-01,1.580416623808635013e+00
-6.608454409506846483e-01,-3.276519838748655489e-01,2.261590360857157034e+00,1.694132974557574223e-01,-6.401326280509169742e-01,1.231695042793142347e+00,-2.286977599872869193e-01,-2.562131615508778992e+00,-3.496844124677891963e-01,-2.028274359230788915e-01,4.008201209273615229e-01
1.286612626181475649e+00,1.490201725396985033e+00,7.131418519973002912e-01,1.352662057087167025e+00,-5.253606898838582007e-01,-7.799723073107830418e-01,-1.247743035608079448e-01,3.299570032059333247e-02,2.422580358864513117e-01,-1.338108405266207890e-01,-2.708571201835371145e+00
2.207384719020047958e-01,4.689803532610114511e-01,-5.634520567189141849e-01,7.056649205089662313e-01,-1.619525029988176656e-01,-3.456674509394305206e-01,-5.561162819185388323e-02,1.366197384740378329e+00,9.906691347643867829e-01,6.968122321091920757e-01,-1.922969008786869383e+00
4.037906216131890297e-02,-1.705491514792015106e+00,3.299847305505858031e-01,-9.251515469419387960e-01,-1.364849858020661943e-01,-1.057885430731377169e-01,-1.906170286792351898e-01,-2.920676904814999975e-01,-5.415228083850187613e-01,1.056578300152098526e+00,9.003693499753103735e-01
1.914577383010604983e-01,1.335108630048807421e-01,4.788107462424229799e-01,4.196744454053498163e-01,-6.698592888353625818e-02,-6.593331797391491778e-01,5.161529759997603994e-01,6.782278136327632989e-01,-2.663349338954474899e-01,1.243311977889347775e+00,-7.787734086412034795e-01
-9.685841246211026601e-01,6.792129679134899511e-01,-2.585161182846261951e+00,3.630138782575321743e-01,6.753066965785690101e-01,-1.066702800807548090e+00,-8.636086096744484131e-01,-5.301342403918373192e-01,-1.197786797590879360e+00,7.117984881034474798e-01,2.342506844388453580e+00
1.787891297473204633e+00,-6.908274698130559832e-01,5.141850356486407092e-01,-7.786329690695436012e-01,-2.819415847398422326e+00,-6.674206977792680462e-01,2.132760971348912071e-01,-7.788031548359853895e-01,-1.467193739441170763e-01,7.526686712974836047e-01,-1.886866946443263915e+00
-1.088864081802402906e+00,5.246812903647771753e-01,-1.864075829007261487e-01,7.317838124899191110e-02,1.237508511855637483e+00,1.605987414904990196e-01,-1.000507944543753913e+00,2.055255679964293203e-01,2.219112824855606556e-02,-5.440736368021812513e-03,1.478106725638879571e+00
-7.308678203611912449e-01,5.423094157174346286e-01,1.837190005952754168e+00,-2.189023896942619007e+00,9.452893112773463891e-01,1.676718695045428920e+00,9.683830198835499115e-01,5.388963095056817920e-01,-8.612853557763445744e-01,-3.850321699409974818e-01,5.197308070864739449e+00
9.127083648908899116e-01,-1.163245687053440225e+00,2.430370519564441500e-01,9.244563530341243229e-01,8.862180559535920432e-02,7.736926031142814242e-02,-2.972759529406783785e-01,-6.344295141634942459e-01,1.944896972766582799e+00,1.241676179149108661e+00,-2.463370938054930903e+00
9.222627999180923464e-01,-1.916127046960497404e-01,-6.978254485713397681e-02,1.027452102632449460e+00,8.141335892533090313e-01,-1.008002322141311025e+00,4.641704673042763851e-02,-1.128583810962330014e-01,-1.400034569625056013e+00,1.085768364345355425e-01,-1.378924476787320330e+00
2.481792486714046453e-01,-4.677486426144337184e-01,-7.463547481914861725e-01,1.837134939343753048e+00,-2.667117626150407039e-01,-3.735884387444653176e-02,-4.493473791197559186e-01,-8.825046625022988644e-01,9.321112635797337287e-01,7.401036564703520337e-01,-2.908705358856358281e+00
-7.587625175820514878e-01,-1.432481486932688786e-01,-6.494465557531072797e-01,-5.982812618206259092e-01,6.998000660382266425e-01,-6.461217508293066736e-01,-4.122574603687497174e-01,2.481305173788665996e-01,-2.344769217143536089e-01,3.390431780769824766e-01,1.647744590489971239e+00
7.895272878053947174e-01,3.565182814435960967e-01,1.605505671440546012e+00,-3.003159021422563413e-03,3.544763178127853243e-01,1.234823158306788349e+00,-1.541849002296879378e+00,-1.077769381077764876e+00,-2.685902858592008613e-01,4.129946137972378972e-01,1.295789132252422649e+00
8.238719118435877675e-01,-1.006698727053513043e+00,2.471215205885844424e-01,-3.824513655117922628e-01,-1.060593020690579813e+00,-3.278711199798495790e-01,1.657761850276052648e-02,-9.842666710926749607e-01,5.849175904245997870e-01,-2.403987819319600039e+00,-2.488203845329483244e+00
1.123871207054525645e-01,8.729159201580354299e-01,2.161235248811766707e-01,-5.478012165981986925e-01,-1.420666140917056675e+00,-4.983456041597083552e-01,-4.502665625390731563e-01,-1.647109798740113984e+00,2.801978249603408466e-01,6.907537998168492566e-01,1.052099542040713764e+00
-6.053386066971209178e-01,1.203829709507327345e-01,8.316852668512398905e-01,1.218303026489713003e+00,-1.109029134198336042e+00,9.559743514494308814e-01,2.896769011071388400e-01,1.214388458098143719e-01,2.136791693448949925e+00,-7.656521240793842664e-02,-3.184186581303283692e+00
-2.208412655395496138e+00,7.925246755691190970e-01,-2.395540649015182877e-01,-5.152046957591053383e-02,-1.025875026715074245e+00,1.412825314181921643e-01,1.453551698028138661e+00,1.064042555582927374e+00,-4.543540541377600467e-02,-1.553096077713944922e-01,-1.163492110938151580e-01
1.113977508824219198e+00,8.597808402153531704e-01,1.599054018647463549e+00,-2.028909904230367378e-01,3.776719601783747327e-01,1.597217637956635239e-01,2.038007112697231282e-01,-1.316083429696862372e-01,5.547755223301789052e-01,1.326194872977596306e+00,8.832686227017947367e-01
-4.048807439350129433e-01,1.013194342065629305e+00,-6.063085865018481568e-01,1.493760873441001502e+00,5.209483969963721872e-01,-8.345044700744681521e-01,-1.888927059459159397e+00,-3.171317731139569052e-01,1.274264976019900963e+00,-1.098357145544032187e+00,-2.350289070862387142e+00
1.803169013058950054e-01,-3.391174634821846334e-01,-3.906728300956641836e-02,4.372634037822871189e-01,-2.982652158913915441e-01,7.791830272620763331e-01,5.355158062857021672e-01,-5.943483130669564574e-01,1.628956838654857409e+00,6.902452458353267040e-02,-1.103165125664312018e+00
-9.711157033185721099e-01,1.500846495947439907e+00,1.540482873328963942e+00,6.189689257753966389e-01,2.320969181191045561e+00,-7.692482881342324053e-01,1.010164589215788444e+00,-1.266755529489464793e+00,1.609622064004343267e+00,6.690571459346571492e-01,1.937896390351933729e+00
9.769165817667750940e-01,-8.491433362391094253e-01,-3.775903109529537421e-02,7.237117377121769779e-02,-8.255997723620286943e-02,9.297664390912212251e-02,8.977801027605171180e-01,1.635898950784568262e+00,1.426227266786148862e+00,8.384954768174540662e-01,-1.962806469505139040e+00
-1.041776306759948589e+00,-8.930256783148120270e-02,-1.481256813112570736e+00,4.553717182085050830e-01,1.795190527438786043e+00,7.367239857867666775e-01,5.944481860148879138e-01,2.172503723450488478e-01,-4.811524929886861202e-01,2.087268818270346493e+00,3.336217453628175900e+00
1.309340600085605377e+00,-3.745497685925704978e-01,-3.070192848117458406e-01,-5.595766918507094623e-01,9.731258954764339109e-01,-2.113679616331703981e-01,-4.372588591260994639e-01,2.154621594823107777e+00,-2.866163998413702174e-01,1.234106605291182657e+00,5.849160826801740320e-01
-1.043155274498270169e+00,-2.276122662036302591e-01,-1.654450540588895957e-01,1.074002821724194812e+00,-3.656499420377941623e-01,1.376027372580410191e+00,-4.168920095871706533e-01,-2.074422553964739013e-01,1.035745219344771817e+00,-1.040882367334431624e+00,-1.703534176248818754e+00
5.815952993053528225e-02,-4.272431733939618947e-01,6.914370771823472039e-02,6.519383063005002032e-01,3.169463216555208906e-01,1.242620881669926014e+00,8.616568182298222078e-01,-5.129025232843914539e-01,3.452474665966513978e-01,-2.421435787310849130e-01,-1.720032901743419051e-01
-1.029334722309876105e+00,-4.220127837638641410e-01,5.395935259142298213e-01,-1.929112206660228201e+00,4.222173347327112802e-01,1.245640995434297738e+00,3.788530382957840947e-01,-9.736355667601053199e-01,1.359519948786467980e+00,2.992812423691921242e-01,4.344352587383941255e+00
1.388391777500449287e+00,-5.056998366556728630e-01,1.474468272633827848e+00,-7.711767970659534344e-01,1.199115855961402133e+00,-1.467166890303744253e+00,6.926990012606999425e-01,7.693181233881501990e-01,-5.754655871579555937e-01,9.844951440134404042e-01,4.150405935828935799e-01
-1.774709104425944428e-01,-4.768162688045925468e-01,1.124148878453858774e-01,2.272385409148449387e-01,2.080046525983057393e+00,1.914502409868545030e+00,1.255706187837557053e+00,-6.982249635527173481e-01,-2.868986346518421215e-01,-1.397206132226529007e+00,2.016617388593258564e+00
-1.231858497163562882e+00,6.836725828937223470e-01,1.907369704631070584e-01,-2.111607091792067070e+00,9.859417649322224086e-01,7.314858008173139581e-01,1.005226854625991040e+00,3.873139056533800306e-01,-1.646452808251376743e+00,9.071333282816131938e-01,6.229088123660854848e+00
6.036514989700385581e-01,1.115393657388456194e+00,2.726114294975431340e-01,-8.507771358229303527e-01,7.272358925021129572e-01,5.884108815548746430e-01,4.853869259066938002e-01,-1.240478238906740222e-01,-2.371245458772055226e-01,-1.921975792683983553e+00,1.939476992552873424e+00
-1.108966774418114642e+00,-1.223841252028494593e-02,-2.428567653091611600e+00,-1.530188704434360947e+00,-2.096968831774019826e-01,7.870090087050580774e-01,1.057138600168234355e+00,3.919673100858087622e-01,6.274912654216546759e-01,1.423346103095427084e+00,4.392222567571653968e+00
2.449442611882282073e+00,3.637573176423803956e-01,-5.015503291674524577e-01,1.965095098743731006e-01,-1.283075704983305476e+00,-1.593841606151924217e-01,9.114790779099452012e-01,1.205078723510987659e+00,9.487718580242854305e-01,2.646500199777687135e-01,-2.669040690488814427e+00
1.230929932810493233e+00,1.433459299846420398e+00,6.509103625888192912e-01,-5.635914179982113303e-01,-4.178360592284446895e-01,1.388587756235374893e-01,-6.789253179335853483e-01,7.348151054685020389e-01,2.373275978249497431e+00,-4.615945506072660631e-01,-4.905584653564113995e-01
2.311362258713676177e+00,-9.245248184126094726e-01,1.927347566346520602e-01,4.106612031917564881e-02,2.181534724605403708e-01,5.205733221538516586e-01,-9.038219757605323590e-01,-2.049170853195040609e-01,2.373780480342568389e+00,-9.944065159319283032e-01,-2.186864503354786216e+00
7.783465261599388230e-01,1.551256382750064167e-01,9.260014503504131467e-01,3.327292128200902144e-01,-1.122888715256241232e+00,-7.806338191912767233e-01,1.042402691915853552e+00,1.326403117044970603e+00,1.029493137846811734e+00,-3.587695471143883402e-02,-3.356369337156355659e+00
3.244191474708043588e-01,6.899934310567110707e-01,-8.804820100813625094e-01,9.332484395203171079e-01,-1.530908187110833651e+00,1.531297788013267214e+00,-3.096245064735511088e-01,9.061983422120066800e-01,7.198217197534005907e-01,-1.442456937039350962e+00,-2.962737451254685794e+00
8.603503610763632570e-02,-6.259704839113037211e-01,3.458461541448714649e-01,-1.299842270453442250e+00,9.824036971300523780e-01,1.089388818366252565e+00,-2.547125040684212749e-01,2.835569264043213078e+00,-1.178181100973858975e+00,-5.925447707463021851e-01,1.584754329107045390e+00
4.647832248876578032e-02,-1.843778549815491274e-01,-6.225053997133437322e-01,1.194718784263552491e+00,1.573971439681130791e-01,-6.761725946440270141e-01,-4.226302948250884595e-01,-2.594092994288759613e+00,1.823247865933047107e+00,-9.701572022354295610e-01,-1.945700932262756311e+00
1.503523860804739931e-01,2.596853026811677401e-01,-4.257537494506566933e-01,-6.392402158255233724e-01,-1.145837641564054543e+00,-2.336294470594396877e+00,8.952205957110372925e-01,4.922405090773699921e-01,-7.213744922738122289e-01,1.795478317546750358e-01,-6.660467964803170604e-01
-3.306053514611893562e-01,-4.638403453093909445e-01,-2.282629257195195882e-01,1.115437774728350595e+00,2.776850730998762229e-01,-1.087347687184497369e+00,8.291734767105534143e-01,-7.332878282174294382e-01,6.306555298151917954e-01,6.053144470993154780e-01,-1.671877476190904099e+00
-3.108149113960688492e+00,2.660158451710382677e-01,-7.224282787939124706e-01,-1.683401445223326465e-01,1.903415852819916987e+00,4.924651104275392655e-01,-7.356780975461767180e-03,-2.038546861212423789e+00,1.636895456743535204e+00,-9.108848384005764631e-02,4.052519012982426894e+00
1.037482889846863543e+00,4.261991202091137271e-02,-4.079280991915661958e-01,-1.552571688710892683e+00,4.535233218987299031e-01,-9.732964783938788944e-01,1.175864261312576931e+00,1.491625915429120264e+00,-1.024141641410200476e+00,-1.255790366729863994e+00,1.336079785117661345e+00
-1.186454261495690554e+00,-7.445613203651999523e-01,-1.035324874239401255e-01,-8.637536069660148863e-01,-2.034484919021410043e+00,1.444993513252038897e-01,-1.488648589564483871e+00,-1.179835190012481050e+00,-1.972230457551112925e-01,-1.397678703123582000e+00,-6.386108583309435538e-01
