X0,X1,X2,y
-1.566480359500578221e-02,-9.910957822281316609e-01,2.170383905964133262e-02,5.716451785827481036e-01
-9.218844892991093776e-01,5.157042481640784493e-01,-1.032189342865215825e-01,-1.292180222744808926e+00
3.985841761466474287e-02,-8.911903670902937558e-01,8.037575799416889488e-01,-4.207948030299999420e-01
6.923139089321741491e-01,8.615239290498077906e-01,2.227386080913175359e+00,-2.376850965401643201e+00
-5.251938229307365896e-02,1.203402835807806825e+00,-1.238278064239217713e-01,-5.190742555054674856e-01
3.940872958402978909e-01,3.653374276129355280e-01,2.645917633584742856e-01,7.051314500085695269e-02
6.582561785203809857e-01,-3.039363803392460817e-01,4.093228158147672879e-02,9.057005511447018264e-01
5.353096473418111900e-01,1.747853900038490726e+00,-8.423566689824116827e-01,5.327020149918657577e-01
-1.806132620382913112e+00,-4.840854911476984990e-01,8.992843298078624648e-02,-2.149295321617946453e+00
1.749770932036901483e-01,9.221778578673421600e-02,1.182790122678782918e+00,-1.498878490381926554e+00
9.760497927838799326e-01,-4.926790495129595993e-02,-4.695471227521868518e-01,1.654750237404641444e+00
-3.460088813825058507e-01,-3.563041529825981546e-01,-2.255994738281382195e-01,-1.897954313084328215e-02
-1.572650561542994874e+00,-4.610407436426228189e-01,-4.248800212959661926e-01,-1.112696499447401566e+00
-1.888803856979604234e-01,-2.543000124201234002e-01,6.720071416275368303e-01,-1.079321881288255902e+00
-5.319433559629919150e-01,-4.385777014308822053e-01,5.419387546680404233e-01,-8.953711271108946157e-01
-2.353148467442320591e-01,2.164547268456755991e-01,6.693356983561060680e-01,-1.114566806594358583e+00
4.219694947780548988e-01,2.501624479843159721e-01,-1.964415576758196391e-01,7.230801705945931745e-01
6.818941030932070824e-01,1.755499412650004254e-01,-5.048527510617483172e-01,1.277424267957596449e+00
-1.508091869990101919e-01,-1.218129377322531015e+00,-9.615559741469126287e-01,1.723674630526657703e+00
-1.882908036778533800e+00,-6.799313816069116889e-01,1.335545421630883745e+00,-3.578031997837122447e+00
-5.564888399932532703e-01,7.875408171027012960e-01,-3.449854222801690320e-03,-9.741073865511182817e-01
-7.005488230915339898e-01,1.338279515127908548e+00,5.822058485731420596e-01,-2.456855072694122732e+00
-1.751800565280110744e+00,1.041402198186689665e+00,-1.074791495223252458e+00,-1.471713154444884264e+00
-1.779139465826312938e-01,6.681134216838949813e-01,-2.998531605991797688e-01,-1.019387344602501189e-01
1.118944055617207445e+00,7.612637605131622465e-01,-1.576875610486975443e+00,3.056952598145105338e+00
-4.724341564337806165e-01,2.820737332213646975e-01,-5.749986812650420553e-01,-4.774396275185902039e-02
-2.162765061811381395e-01,7.997849113889519135e-01,3.167813066834553326e-01,-1.155857631117259032e+00
-9.206190351548596551e-01,1.746063693536369643e-01,-6.122696351098722012e-01,-7.204335566726836060e-01
-1.215192359228786767e+00,-1.130055850002065654e+00,2.869555371009184230e-01,-9.742070349739514468e-01
-2.811370599356216929e-02,5.431808558425665727e-03,-1.146209047872416065e+00,1.381383630487078795e+00
-1.839295499875755746e-01,-1.037167607749091225e+00,-9.263938335666286328e-01,1.321966148519581274e+00
-1.651267567904380063e-01,-1.383390451320496650e+00,6.692672663671115352e-01,-1.078632377243363555e-01
2.486882851272909090e+00,4.588232490907377392e-01,-1.042903138995505907e+00,4.047546377598131961e+00
-2.711855141514847300e-01,-1.555437943582237859e+00,-3.776163812922213592e-01,1.010485580984721521e+00
5.073139355693843111e-01,5.893847661857725129e-01,-1.031742753858432504e+00,1.457131669203312496e+00
2.991456534866246408e-01,1.156408025005446039e+00,1.755091585099096907e+00,-2.372040857137069914e+00
-7.007948826987103752e-01,-8.642000120792834306e-01,5.441586912039577534e-02,-3.775677820242371863e-01
-2.928090172568381444e+00,-5.310340011508853930e-01,-2.709749693121188407e-01,-2.835506054644987284e+00
-4.593419875378874084e-01,-1.583873228162522295e+00,-2.455511077296525235e-01,7.989341653222291617e-01
-7.766086200556817642e-01,7.574830584581225823e-01,-9.184748174227628237e-01,-1.493214684904602130e-01
-2.823451297612411537e-01,-2.329479251184030375e-01,5.675714213245196538e-01,-8.138585074189881308e-01
-2.545904600366078352e+00,-3.406249357960005608e-01,7.596151492736764599e-01,-3.725276278106765204e+00
-3.616882372265676215e-01,-1.526936966387941519e+00,3.265981725839574024e-01,-6.012958941081703035e-02
3.366869062435088322e-01,-2.704893919573284067e-01,-1.159795707291730205e+00,1.856949407679557407e+00
-7.406751455270828011e-01,-3.137565089364269255e-01,-8.755328557582860993e-01,4.348002992194563987e-01
-1.920178348352948206e+00,-7.692867989311631405e-01,-6.174393447177568828e-02,-1.719300770479460949e+00
-5.070600672915547280e-01,-7.557283913840277811e-02,8.365797896292381797e-02,-6.153656326000361831e-01
8.965755003643204324e-01,2.203824123451556094e+00,7.317788401264059273e-01,-1.019337968616600865e+00
-1.404328546548828660e+00,-2.656944947302302129e+00,-9.446216866931324285e-02,-6.815630382316489877e-02
7.138843525796344236e-02,-1.161873305834576042e+00,2.720321372020744755e-01,4.967517328224663742e-01
-7.669395878687967905e-01,4.026697327816370353e-01,-3.255181729718286676e-01,-8.649514323390534720e-01
3.974625907246384648e-01,-1.743195194105432444e+00,-4.384668750992995467e-01,2.041192314747277692e+00
-1.485960064725455887e-01,-1.424874725099931405e+00,1.882338258226730732e+00,-1.526304646800522802e+00
-5.407734120955238755e-01,1.389971729008375956e+00,-6.643420911200446088e-01,-7.322509446192483340e-01
-2.299711554810032754e-01,1.183901911710019794e+00,3.038268450277930022e-01,-1.145960755282035226e+00
1.920543502898606203e-01,2.659434481762174007e-01,-1.366157876240866820e+00,1.841986139393211097e+00
-3.895534736381310870e-01,-9.564456538816967779e-01,1.974136523143152633e-01,-7.930179621151417502e-03
-5.439981304035020893e-01,-4.405912149974852005e-02,-7.729256326094217922e-02,-5.564593166980066341e-01
-3.637038490501320886e-02,-3.474712191152989904e-02,-6.523781063835982774e-01,6.275399056717411161e-01
-1.054002795556534311e+00,-6.643563093536255515e-01,1.071538340643648279e+00,-2.244915210733092970e+00
3.741618064648528086e-01,5.869553605920155848e-01,1.379967916304347675e+00,-1.510393356116679353e+00
-1.179430933173163165e+00,5.099524214818214052e-01,-1.075074105202745267e+00,-4.462119168639844813e-01
-3.343325988668878757e-01,4.842398427706556263e-01,1.614345267136424011e+00,-2.569574714733671161e+00
-7.821649424751884183e-01,-9.479625359384269423e-02,1.156236803954917347e+00,-2.270451696075554526e+00
-1.489808119365372274e+00,3.621129147065611509e-01,-3.082781503978844206e-01,-1.692200076904869954e+00
-8.816949714700560436e-01,1.466308230736086682e-01,5.949258618468239446e-01,-1.774416828320172002e+00
-9.120997623262100396e-01,3.799897818467412591e-01,1.733699896200973090e-01,-1.396235959031113527e+00
-1.241813306002714334e+00,1.553412866940122816e+00,1.089902669820145276e+00,-3.801519366404985778e+00
-8.599267478891178262e-01,-5.866308827308459595e-01,7.707802337475680998e-01,-1.571881369865119282e+00
-4.954490473828720432e-01,-1.839718605222618653e+00,1.048882112400727040e+00,-7.680239380987082809e-01
8.781422965773034994e-03,1.907026190964917323e+00,3.574671231689861561e-01,-1.516189332071879337e+00
1.909924893830128589e-01,2.874500481394131501e+00,-1.718673459514317159e-01,-1.263801066127758554e+00
-9.518157648768793555e-01,2.291979795692479227e-01,1.135754903021066076e+00,-2.780826114110602543e+00
-1.165120144186428730e+00,-9.082651093054563418e-01,4.497770983764294850e-01,-1.271639559073926451e+00
-3.197345391683628080e+00,-1.092678657982306234e+00,7.954840824420694734e-01,-4.273250276052527497e+00
-5.867399161530960638e-01,-1.626483132691054712e+00,1.925566658429306521e+00,-2.167422053329410847e+00
-1.410535157273268281e+00,-5.233655469599060028e-01,-3.727314992906953783e-01,-8.731282916765839008e-01
8.314439397770137519e-02,-3.695052019039484215e-01,-8.096507856710995210e-02,4.335066854308964879e-01
5.749457907590978939e-02,-8.667642876642285554e-02,9.327384069324165528e-02,-7.231148389872862903e-02
-2.378925687816359602e+00,4.410646977675635738e-01,-1.404456697981036450e+00,-1.488675249063271089e+00
-2.166645511229061238e+00,1.381347906491206867e+00,-1.285515279199105798e+00,-1.880512603965478480e+00
1.798691059542090465e-01,-7.725614870648787047e-01,-6.784662158704470869e-01,1.448838828565968129e+00
4.836547685821585008e-01,-1.048224959191508265e+00,3.726742754149822145e-01,8.124698500949550928e-01
3.806924762430092257e-01,1.164447913936146994e+00,-3.362132204970509353e-01,6.369475492147337603e-02
1.046582253364210624e+00,1.720694706742064817e+00,1.586682279420465358e+00,-1.637143725888804191e+00
5.860769567913948208e-01,4.491660719290041515e-01,2.849454960725940733e+00,-2.855302429704352996e+00
2.232175958797556259e+00,-7.666172841087739442e-01,9.236090362782892749e-01,2.040077505245024181e+00
6.019592320635680505e-01,7.226746149832086186e-02,1.533122981221510250e-01,4.076576055258304132e-01
4.877851124623137080e-01,9.373584773295993156e-01,2.187698616516345063e-01,-3.015182792827004743e-01
3.397937145597669795e-01,1.392140314142640944e+00,3.177202434273687648e-01,-7.903768487254648756e-01
5.450224817130815413e-01,9.902300965794345045e-01,1.633262416058421707e+00,-1.966234082319290533e+00
1.227040929200397201e+00,3.772149528268926577e-01,2.078154539760639630e-01,1.126977093966360366e+00
-1.223603577851413604e+00,2.920625441035515357e-01,-1.037169759945822722e+00,-5.732032049811826013e-01
-1.024039441515757654e+00,6.505089274690512013e-01,-1.005771835757546390e-01,-1.329794544085379782e+00
4.722094960293684029e-01,-6.269631173779989242e-01,1.201204007476162960e+00,-7.193502811110830120e-01
1.437721800562345720e-01,1.187728327033618303e+00,6.734404901818256128e-01,-1.345164876942578580e+00
1.652490385986621346e-01,-4.785274111107215567e-01,3.150757764886402690e-02,3.340447771080085060e-01
8.280104854866205955e-01,6.976577341539597077e-01,-1.195584652503742129e+00,2.115612062085534539e+00
1.025682052745945594e+00,-2.139079414751081931e-01,8.152637210038772286e-01,2.961667699773273266e-01
-6.974882614105615275e-01,6.378552876565750651e-01,-7.965918828262020801e-01,-3.638685713640080754e-01
1.293568316592351441e-01,-2.980298067196495149e-01,-2.855725668594085165e-01,6.427870836563406298e-01
-5.665872435909065086e-01,-1.535790962505089452e-01,-1.740634690167491616e+00,1.474451470176564749e+00
8.765996934014190778e-01,9.616865870883877232e-01,-4.427738728469822749e-01,8.318705167186500882e-01
-1.379754625907933407e+00,-6.467092698202764334e-01,9.476143296978757347e-01,-2.382089790854901690e+00
6.255207733817739202e-01,-3.003535609187746314e-01,8.972747801405839274e-01,-3.958052883485352336e-01
-1.041480756332519464e+00,-6.126363310909914706e-01,4.746072466834896364e-01,-1.350134978343191294e+00
-9.591332970445856643e-02,-5.892256991552035084e-01,-2.512127730511402479e+00,3.239426911314464252e+00
6.712163346120159080e-01,3.237218133973122081e-01,-1.742922328551420152e+00,2.822786005853445523e+00
6.003256861085275453e-01,-1.436375875858674801e-02,2.788347773743155567e-01,3.334808844541213846e-01
9.451932065760001445e-01,-7.398868049493273480e-01,7.135642142391335208e-01,6.299753500098556058e-01
6.838541519834498983e-01,7.615157392601774600e-01,1.635955778306172892e+00,-1.540203674925667343e+00
6.587348427546967367e-01,-5.615577103391871105e-01,1.798384420138547934e+00,-1.112167753243175072e+00
-1.107312545604781207e+00,-4.627235943580139121e-01,-9.644697110043930488e-01,-4.783333942508860570e-02
-1.027607995418483022e-01,1.082219283210355432e+00,1.297785956840584953e+00,-2.340288602756177117e+00
4.635174158039032655e-01,-6.093910635812475052e-01,-5.536205981505344376e-01,1.449034080680979830e+00
-6.031961366575651073e-01,9.528406823236885703e-01,-9.065393256103156938e-01,-1.905834933819113841e-01
8.645262754121827431e-01,-3.259407162425542043e-02,1.720510724519306867e-01,9.894619295509118340e-01
1.511718383900672258e+00,-4.753340140573231176e-01,1.661728596147393988e+00,1.839951886535987347e-01
-1.409452659373670702e+00,-8.247636939365029507e-01,-1.578391403101636836e+00,6.996508231938826095e-01
-7.467818840498867683e-01,5.828820972117233490e-01,7.377290649636312203e-01,-2.151577243540807149e+00
3.067753034739905127e-01,2.670919616653492645e-01,-1.173326976707471436e+00,1.600877861719181450e+00
-1.326831832926269605e+00,3.038900074869987367e-01,1.347806977305996634e+00,-3.471398420816488084e+00
-3.641347603647214215e-01,-1.268559616590313022e+00,-1.533280477749827897e+00,2.199795152559500977e+00
-6.806517146139356988e-01,1.579543822169069189e+00,-2.077395375324115612e-01,-1.513040440328468295e+00
-1.037943374056448098e+00,-6.094708441644297592e-01,-4.835449713031523822e-01,-3.436017008558704400e-01
2.656134152217037858e-01,-6.600164535755245199e-01,-8.899395746711700195e-01,1.812455151953178190e+00
-1.880169845429768560e-01,4.686703245962222653e-01,7.170437679288500510e-01,-1.571984752333772883e+00
5.505320162671970552e-01,-4.574969296706332123e-01,-1.695077018026794669e+00,3.179608152250372299e+00
-7.985161428769869119e-01,2.840813932760513083e-01,-1.333635285509913837e+00,5.491462895841300318e-01
2.526192229828110869e-01,-5.899759491773431952e-01,-5.821639535030835866e-01,1.216626409844630219e+00
1.119507008022188943e+00,2.187326298785762513e-01,1.370256172826478380e+00,-4.284248844692212232e-01
-9.392529879627133926e-01,1.130741192130846118e+00,9.090804102421111699e-01,-3.009400868697400089e+00
-2.995002779864728737e+00,-8.827071176954459641e-02,1.542224408923595469e+00,-5.474248592803656166e+00
7.780573811679959428e-01,-4.413211565679538428e-01,-2.327903906718244986e-01,1.388567699488804985e+00
-1.303048781237197806e+00,2.062924900602280676e-01,-1.793172081225451686e+00,5.900744110799835962e-01
-1.015306743986152505e+00,1.119164360465482178e+00,-2.056504387532331890e-02,-2.047872700144645286e+00
-3.634260488797557143e-01,-1.059111230514437479e-01,2.741894012487202215e+00,-3.729939263047837628e+00
1.035187990758183796e+00,-7.756413745956193262e-01,1.666749750490353676e+00,-4.801795073609634312e-01
-8.879493790855504110e-02,7.397169333609635578e-01,-5.866304527666428292e-01,1.659935296525207882e-01
-9.378559883180094259e-01,8.019126612557663236e-01,-7.688867493664762742e-01,-7.017471930080316778e-01
-7.813181154981488907e-01,8.978342991592050959e-01,-1.162069029694605904e+00,-2.026686861171334009e-01
-1.419252001747746350e+00,5.450543963499954181e-01,-1.959881624692813018e+00,4.874728409903462678e-01
-7.517256566679622054e-01,-3.656461120005290999e-01,-1.345306989937045117e+00,1.095231868957037058e+00
-1.117390521405401849e+00,6.658729284349503841e-01,2.924530661220611782e-01,-2.147324167730368494e+00
-9.457114683003488009e-01,5.294855660350913373e-01,1.519278441010665892e+00,-3.237001325783230854e+00
-1.282417809933940056e+00,6.125579484206808423e-02,1.976651347532730085e+00,-3.987575217300142860e+00
6.111598890484190028e-01,8.133851241006896382e-01,-2.001526705001543949e-01,5.237369920367728193e-01
-7.979637561376178301e-01,1.143371694877361566e+00,6.537249441620315293e-01,-2.271499967460278491e+00
-5.152318523520336285e-02,-4.653357248233304655e-01,-1.747725228419113819e+00,2.300719482422968643e+00
1.559062291190058680e-01,-6.917127645637496380e-01,-1.318542683810494665e-01,9.335171829963537782e-01
6.709753842534178503e-01,8.200027057036074485e-01,7.190009690459168157e-01,-5.740469524183828831e-01
2.255064332205274802e+00,1.165118529180149354e+00,-7.460781757727030783e-01,2.922828574647329702e+00
-8.183019235473778519e-01,2.328150724588982978e+00,-6.633261582929174116e-01,-1.362964162759630504e+00
-4.413534253316379191e-02,1.744859087756359228e+00,1.715315874495593862e+00,-3.128849785738007316e+00
-5.463202916267519832e-02,2.419430815388781963e-01,-1.635109302080668181e+00,1.568149963079761733e+00
-9.083487005220874932e-01,-3.652591301096781984e-01,-5.660169488668077842e-03,-8.491747503828057653e-01
-3.233204760570790870e-01,1.522939815757319293e-01,2.192701513895415122e+00,-3.261482652004488170e+00
4.643408608990290398e-01,3.087071877547754584e-01,1.826355891416652942e-03,2.088360173169589162e-01
-1.719076049997730338e-01,1.232944600209750163e+00,-9.912614307154948845e-01,1.733584362092548403e-01
-1.255795250660578788e-01,-1.095777231084415604e+00,8.712970192339368480e-02,4.207191920040342925e-01
1.190503222336290884e-01,9.205065081130676674e-01,1.197661620816486971e+00,-1.959549327125607476e+00
6.630643333001591255e-01,1.622259287090355828e+00,1.588503267972809274e+00,-2.219546938597332986e+00
3.153586880551327853e-01,3.733468626253328981e-01,-1.936281691701800201e+00,2.466026757796749624e+00
3.202432047275545757e-01,-5.091553877844316733e-03,-1.688495211883491276e+00,2.473046611147255991e+00
-4.313860318417983564e-01,9.574239667720826352e-01,-1.238774326316836261e+00,3.473937901096851855e-01
1.292951164684709164e+00,4.747993187379787594e-01,-2.283880902435439508e-01,1.422863041593801281e+00
-1.423272871787194527e-01,8.299271042495487416e-01,-1.431394279510636469e+00,8.559228696642210421e-01
2.040761939896941879e+00,-8.134195295344778254e-01,-7.652832419470890768e-01,3.784021636978148972e+00
1.220768197189283866e+00,7.900523350117290011e-01,1.325391695649810853e+00,-5.154577830211909406e-01
1.045981073864479693e+00,3.763959287981149537e-01,-1.276384146623088967e+00,2.683032280738955055e+00
-4.728399100386690423e-01,1.984393646217261498e-01,-1.718257046034111710e-02,-5.861615148989439694e-01
-2.052782820682622855e+00,1.044405359354988461e+00,1.731142461971460378e+00,-5.198825100952394251e+00
1.464095198691959476e+00,-1.017859626476877555e+00,4.359667797385436416e-01,1.846470166253874723e+00
-2.126498084584921955e+00,1.690018141983042010e+00,-1.939876909778811331e+00,-1.078995299014007481e+00
4.105087632472033676e-01,1.162579688623105456e+00,1.291321730930735656e+00,-1.840058114620363838e+00
3.439705147129085705e-01,-1.425650049106741646e+00,-1.011757930442856585e-01,1.411801192490541812e+00
-2.683184741849486410e-01,3.683591590469476595e-01,9.877459840157494231e-01,-1.922589271500036112e+00
6.620408823082948313e-01,2.121616557669537162e+00,6.610508551222170626e-01,-1.183469840344004265e+00
-3.888175083058830750e-01,1.629979552160181866e+00,-3.145280649446623444e-01,-1.091458319567143009e+00
2.818635109543873862e-01,1.807779263636032085e-01,-2.293231358310238388e+00,2.893551895167731480e+00
2.768199534242827275e-01,2.894399535005930391e-01,-2.097050549723816493e-01,4.940683874501926587e-01
-1.412869752591969230e-01,-1.284403493521847128e+00,8.246330883800362388e-02,3.747169425509970231e-01
1.502925486401861743e+00,-1.772695680109836747e-01,-5.221257514855701665e-01,2.458813407344356161e+00
-6.077288948101016164e-01,2.017087908187331635e+00,-1.355243488877063252e+00,-1.240697538554074442e-01
8.449497673368574491e-01,1.114118051466800874e-01,1.920896423456985191e+00,-1.478489456740264218e+00
1.311265420884035526e+00,-8.831802596201336619e-02,-1.541468637576177692e+00,3.430909639079235518e+00
1.429639843271909072e+00,1.458043667644357777e+00,-1.104901994518459718e+00,2.132287682908865278e+00
7.452334972051312123e-01,-8.007665488593981307e-01,-7.761903063646080625e-01,2.386386438818648870e+00
-1.609313419436043224e+00,9.329052274993122618e-01,2.711284260993098161e-01,-2.997956725205927153e+00
4.944997307083230931e-01,1.452474936726756649e+00,6.686246365934847002e-01,-9.437827829950218295e-01
5.845627568361390081e-01,7.492738790666626514e-01,-1.064571844205375317e+00,1.527232277660167448e+00
-3.446513461569265802e-02,-1.206261554646250511e+00,-8.999131106081608156e-01,1.726029180165095989e+00
-9.181650149401264505e-02,1.061887618174687464e+00,2.058214013898958417e+00,-3.316687681812461541e+00
-1.085193162892527541e+00,1.733304163584826751e-01,-7.091043620613886322e-02,-1.336991860294453272e+00
5.272356224228922361e-01,5.824098823089675081e-01,3.624211642959291879e-01,2.612761377680239416e-04
-9.671765424474777495e-01,3.946754229528276481e-01,8.923267130777717826e-01,-2.455435749016753544e+00
-5.133908324465025208e-01,1.978164923590538526e+00,-2.349131819469041926e-01,-1.590818213522720459e+00
-6.338601977945909072e-01,2.963790384079315610e-01,-2.575894841395959811e-01,-6.602973106162919326e-01
-1.367172814105483969e+00,-2.615678652296838519e-02,1.595702440898405516e+00,-3.508661858798740152e+00
2.002532317439836174e+00,-5.670414604907227929e-01,9.052746036418156672e-01,1.656804819065765155e+00
1.325294548530814853e-01,2.838866296523058774e-01,1.267371213213739800e+00,-1.567520491710027164e+00
8.520715282890425346e-01,1.543204157614916638e-01,-9.287442856855665507e-01,2.119677549605476052e+00
-1.123980841565851874e+00,-6.401811044731388345e-02,3.236133274668824833e-01,-1.670983939361402770e+00
5.031718922590753262e-01,7.819693533756538750e-01,9.795851287980925637e-01,-1.148077735460838911e+00
-2.403076696754571362e+00,9.034403330296307821e-01,-1.047447776580524570e+00,-2.347742417642251223e+00
1.114068574756972962e+00,3.366443279422985935e-01,6.305598177870342935e-01,4.296715014785443265e-01
-5.409257482040763509e-01,2.826513213660382662e-01,-1.867212579390298277e+00,1.628743612496267090e+00
1.095246616704574683e+00,-3.308387386408167541e-01,-2.589080294830289564e+00,4.565344765025595386e+00
1.061483553659224643e+00,1.676773726652386998e+00,-8.761295164040103778e-01,1.337689541679113470e+00
1.212709885792749409e+00,-7.497554511123923904e-01,-2.266520629932709419e+00,4.780222447716769629e+00
-3.578924742793273550e-01,3.261364519929347283e-01,1.335511293778017528e-01,-6.104268447024659983e-01
1.035979494946410867e-01,2.964228577623182481e-01,2.165556636228902487e-01,-3.053487085014496283e-01
-2.160383034578616246e-01,-6.013813731533054208e-01,-2.658008475467198983e-01,5.405489895882182871e-01
-3.516725661580283879e-01,-3.029226234349036151e-01,-1.102953431285456309e+00,1.165215176303834754e+00
-5.425943845171726787e-01,8.222618878511483986e-02,3.094189104363927467e-01,-1.131695812428705317e+00
-6.402894751868315470e-02,-1.836599142353327607e-01,5.344498735721634475e-01,-8.178966169018941912e-01
8.144686606150431940e-01,6.800798787004844748e-01,-1.749909085428894562e+00,2.607759313320964889e+00
-4.554050912543667895e-01,7.056545870353251315e-01,5.153973236770710287e-01,-1.550421313519925626e+00
6.798106013047429119e-01,3.143515080194260181e-01,-8.535368023114268121e-01,1.708577428457574765e+00
1.222564532340807641e+00,-1.359588874213270238e+00,9.857577924237387323e-01,1.028063353547454817e+00
-1.637513124059962119e-02,-1.472654224286663593e+00,-3.961588005536300083e-01,1.240621409353334981e+00
